,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
697,697,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_9,9,black,Non-Fiber,Black,0,0,0,0.601,1.505,0.727,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,727,15.05,727,371.025,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,150.5,1505,827.75,371.025,0.001505,0.000727,0.000371025,0.354705333,0.000740443,998,1450,0.04006917,2.919612618,1290,0.030828827,2.246321334,1610,0.048059378,3.501813594
698,698,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_12,12,black,Non-Fiber,Black,0,0,0,0.179,0.641,0.414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,414,6.41,641,323.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.1,641,352.55,323.705,0.000641,0.000414,0.000323705,0.628376916,0.000441234,998,1450,0.037321937,2.719437316,1290,0.028715132,2.092308419,1610,0.044764317,3.261721264
699,699,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_14,14,black,Non-Fiber,Black,0,0,0,0.54,1.112,0.917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,917,11.12,1112,561.56,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,111.2,1112,611.6,561.56,0.001112,0.000917,0.00056156,0.55610795,0.000830405,998,1450,0.057520701,4.191206422,1290,0.044255863,3.224673145,1610,0.068990924,5.026976364
700,700,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_16,16,black,Non-Fiber,Black,0,0,0,0.172,0.584,0.507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,507,5.84,584,294.92,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.4,584,321.2,294.92,0.000584,0.000507,0.00029492,0.54199318,0.000443651,998,1450,0.034302539,2.499430969,1290,0.026392037,1.923037692,1610,0.04114282,2.997843375
701,701,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_30,30,black,Non-Fiber,Black,0,0,0,0.319,1.049,0.536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049,536,10.49,1049,529.745,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.9,1049,576.95,529.745,0.001049,0.000536,0.000529745,0.706474885,0.000667835,998,1450,0.055781464,4.064478087,1290,0.042917711,3.127169607,1610,0.066904865,4.874977088
702,702,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_31,31,black,Non-Fiber,Black,0,0,0,0.419,1.114,0.805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114,805,11.14,1114,562.57,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,111.4,1114,612.7,562.57,0.001114,0.000805,0.00056257,0.594067828,0.000796072,998,1450,0.057857583,4.21575311,1290,0.044515057,3.243559126,1610,0.069394984,5.056417916
703,703,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_33,33,black,Non-Fiber,Black,0,0,0,0.227,0.762,0.554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,554,7.62,762,384.81,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.2,762,419.1,384.81,0.000762,0.000554,0.00038481,0.592262154,0.000545637,998,1450,0.042690179,3.11059061,1290,0.032845405,2.39325793,1610,0.051203042,3.730874574
704,704,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_24,24,black,Non-Fiber,Black,0,0,done,0.123,0.5,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,397,5,500,252.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50,500,275,252.5,5.00E-04,0.000397,0.0002525,0.566736426,0.000368701,998,1450,0.030385366,2.214008885,1290,0.023378203,1.703436738,1610,0.036444523,2.655505173
705,705,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_27,27,black,Non-Fiber,Black,0,0,done,0.19,0.795,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,372,7.95,372,189.975,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.5,795,437.25,189.975,0.000795,0.000372,0.000189975,0.349334452,0.000383003,998,1450,0.023431669,1.707332479,1290,0.018028096,1.313604877,1610,0.028104186,2.047792247
706,706,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_34,34,black,Non-Fiber,Black,0,0,done,0.099,0.442,0.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,323,4.42,442,223.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.2,442,243.1,223.21,0.000442,0.000323,0.00022321,0.590746628,0.000317039,998,1450,0.027607535,2.011604104,1290,0.021240967,1.547708483,1610,0.033112763,2.412738784
707,707,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_1,1,black,Non-Fiber,Black,0,0,done,0.073,0.532,0.231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,231,5.32,231,118.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.2,532,292.6,118.16,0.000532,0.000231,0.00011816,0.337061133,0.000243967,998,1450,0.015987734,1.16493531,1290,0.012300806,0.896289811,1610,0.019175854,1.397235469
708,708,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_2,2,black,Non-Fiber,Black,0,0,done,0.116,0.507,0.317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,317,5.07,507,256.035,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.7,507,278.85,256.035,0.000507,0.000317,0.000256035,0.638654132,0.000345241,998,1450,0.030970899,2.256673332,1290,0.023828706,1.736262345,1610,0.037146817,2.706677353
709,709,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_4,4,black,Non-Fiber,Black,0,0,done,0.327,1.274,0.388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274,388,12.74,388,200.37,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,127.4,1274,700.7,200.37,0.001274,0.000388,0.00020037,0.284991641,0.000462677,998,1450,0.024122275,1.757653021,1290,0.018559442,1.352321009,1610,0.028932506,2.108147226
710,710,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_8,8,black,Non-Fiber,Black,0,0,done,0.191,0.942,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,344,9.42,344,176.71,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.2,942,518.1,176.71,0.000942,0.000344,0.00017671,0.310424832,0.00038544,998,1450,0.021939967,1.598640619,1290,0.016880395,1.229978425,1610,0.026315023,1.917426105
711,711,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_10,10,black,Non-Fiber,Black,0,0,done,0.103,0.494,0.334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,334,4.94,494,249.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.4,494,271.7,249.47,0.000494,0.000334,0.00024947,0.61416013,0.000345274,998,1450,0.03025497,2.204507672,1290,0.023277878,1.696126598,1610,0.036288125,2.64410932
712,712,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_12,12,black,Non-Fiber,Black,0,0,done,0.212,0.691,0.543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,543,6.91,691,348.955,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.1,691,380.05,348.955,0.000691,0.000543,0.000348955,0.569679363,0.000507788,998,1450,0.039375027,2.869034371,1290,0.03029476,2.207406927,1610,0.047226815,3.441149521
713,713,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_15,15,black,Non-Fiber,Black,0,0,done,0.099,0.972,0.328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972,328,9.72,328,168.86,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.2,972,534.6,168.86,0.000972,0.000328,0.00016886,0.299058899,0.000377592,998,1450,0.021104181,1.537741688,1290,0.01623735,1.183123384,1610,0.025312573,1.844383298
714,714,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_16,16,black,Non-Fiber,Black,0,0,done,0.088,0.502,0.325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,325,5.02,502,253.51,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.2,502,276.1,253.51,0.000502,0.000325,0.00025351,0.62762691,0.000345828,998,1450,0.030690654,2.236253457,1290,0.023613088,1.720551493,1610,0.036810688,2.682185543
715,715,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_19,19,black,Non-Fiber,Black,0,0,done,0.181,0.784,0.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,395,7.84,395,201.42,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.4,784,431.2,201.42,0.000784,0.000395,0.00020142,0.361947859,0.000396587,998,1450,0.024612465,1.793370352,1290,0.018936589,1.379801573,1610,0.029520445,2.150986963
716,716,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_20,20,black,Non-Fiber,Black,0,0,done,0.233,1.091,0.317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,317,10.91,317,163.955,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,109.1,1091,600.05,163.955,0.001091,0.000317,0.000163955,0.27879351,0.000384181,998,1450,0.020516119,1.49489293,1290,0.015784901,1.15015597,1610,0.024607245,1.792990054
717,717,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_28,28,black,Non-Fiber,Black,0,0,done,0.207,0.851,0.499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851,499,8.51,851,429.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.1,851,468.05,429.755,0.000851,0.000499,0.000429755,0.659486463,0.000567218,998,1450,0.046969987,3.422435887,1290,0.036138248,2.63318863,1610,0.056336288,4.104905028
718,718,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_29,29,black,Non-Fiber,Black,0,0,done,0.113,0.746,0.276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,276,7.46,276,141.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.6,746,410.3,141.73,0.000746,0.000276,0.00014173,0.312347355,0.000307872,998,1450,0.018398196,1.340571957,1290,0.014155392,1.031422925,1610,0.022066987,1.607895881
719,719,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_34,34,black,Non-Fiber,Black,0,0,done,0.153,0.718,0.315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,315,7.18,315,161.09,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.8,718,394.9,161.09,0.000718,0.000315,0.00016109,0.338727988,0.000331513,998,1450,0.020493127,1.493217653,1290,0.015767211,1.148867028,1610,0.024579669,1.790980709
720,720,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_35,35,black,Non-Fiber,Black,0,0,done,0.126,0.687,0.462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687,462,6.87,687,346.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,68.7,687,377.85,346.935,0.000687,0.000462,0.000346935,0.615812867,0.000479309,998,1450,0.039396566,2.870603793,1290,0.030311332,2.208614425,1610,0.047252649,3.443031902
721,721,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_36,36,black,Non-Fiber,Black,0,0,done,0.095,0.513,0.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,290,5.13,513,259.065,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.3,513,282.15,259.065,0.000513,0.00029,0.000259065,0.671662438,0.000337786,998,1450,0.031368977,2.285679029,1290,0.024134984,1.758579044,1610,0.037624276,2.741467086
722,722,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_38,38,black,Non-Fiber,Black,0,0,done,0.267,0.871,0.508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871,508,8.71,871,439.855,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.1,871,479.05,439.855,0.000871,0.000508,0.000439855,0.661254437,0.000579514,998,1450,0.047859574,3.487255047,1290,0.036822687,2.683059856,1610,0.057403269,4.182649798
723,723,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_47,47,black,Non-Fiber,Black,0,0,done,0.098,0.487,0.365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,365,4.87,487,245.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.7,487,267.85,245.935,0.000487,0.000365,0.000245935,0.583323438,0.000352274,998,1450,0.029808963,2.172009622,1290,0.022934724,1.671122917,1610,0.035753178,2.605130823
724,724,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_51,51,black,Non-Fiber,Black,0,0,done,0.2,0.733,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,451,7.33,733,370.165,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.3,733,403.15,370.165,0.000733,0.000451,0.000370165,0.643806111,0.000496469,998,1450,0.041616279,3.032341666,1290,0.032019158,2.33305396,1610,0.049914996,3.637021982
725,725,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_56,56,black,Non-Fiber,Black,0,0,done,0.29,1.117,0.498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117,498,11.17,498,254.585,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,111.7,1117,614.35,254.585,0.001117,0.000498,0.000254585,0.341343434,0.000521241,998,1450,0.029569387,2.15455308,1290,0.022750396,1.657692024,1610,0.035465828,2.584193265
726,726,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_57,57,black,Non-Fiber,Black,0,0,done,0.033,0.613,0.103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,103,6.13,103,54.565,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,61.3,613,337.15,54.565,0.000613,0.000103,5.46E-05,0.217152738,0.000151033,998,1450,0.00836782,0.60971544,1290,0.006438118,0.469109084,1610,0.010036449,0.73129901
727,727,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_58,58,black,Non-Fiber,Black,0,0,done,0.198,0.643,0.501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,501,6.43,643,324.715,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.3,643,353.65,324.715,0.000643,0.000501,0.000324715,0.572107975,0.000471177,998,1450,0.037181797,2.709226152,1290,0.02860731,2.08445205,1610,0.044596232,3.24947389
728,728,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_59,59,black,Non-Fiber,Black,0,0,done,0.143,0.678,0.359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,359,6.78,678,342.39,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,67.8,678,372.9,342.39,0.000678,0.000359,0.00034239,0.693999249,0.000436799,998,1450,0.039295012,2.863204069,1290,0.030233197,2.20292115,1610,0.047130844,3.434156597
729,729,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_69,69,black,Non-Fiber,Black,0,0,done,0.166,0.553,0.439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,439,5.53,553,279.265,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.3,553,304.15,279.265,0.000553,0.000439,0.000279265,0.566789353,0.000407758,998,1450,0.032936033,2.399861424,1290,0.025340661,1.84642986,1610,0.039503818,2.878418632
730,730,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_14,14,black,Non-Fiber,Black,0,0,done,0.107,0.912,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,246,9.12,246,127.56,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,91.2,912,501.6,127.56,0.000912,0.000246,0.00012756,0.269308176,0.000305878,998,1450,0.016744989,1.220112161,1290,0.012883431,0.938742339,1610,0.020084113,1.463415155
731,731,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_20,20,black,Non-Fiber,Black,0,0,done,0.09,0.798,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,397,7.98,397,202.49,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.8,798,438.9,202.49,0.000798,0.000397,0.00020249,0.359755035,0.000400312,998,1450,0.024706996,1.800258353,1290,0.019009321,1.385101133,1610,0.029633827,2.159248503
732,732,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_28,28,black,Non-Fiber,Black,0,0,done,0.138,0.638,0.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,333,6.38,638,322.19,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.8,638,350.9,322.19,0.000638,0.000333,0.00032219,0.699003903,0.000409065,998,1450,0.037447105,2.728557627,1290,0.028811436,2.099325497,1610,0.044914445,3.27266026
733,733,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_37,37,black,Non-Fiber,Black,0,0,done,0.052,0.421,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421,269,4.21,421,212.605,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,42.1,421,231.55,212.605,0.000421,0.000269,0.000212605,0.631766053,0.000288759,998,1450,0.02667222,1.943453004,1290,0.020521345,1.495273695,1610,0.031990936,2.33099765
734,734,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_39,39,black,Non-Fiber,Black,0,0,done,0.123,0.642,0.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,353,6.42,642,324.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.2,642,353.1,324.21,0.000642,0.000353,0.00032421,0.681038305,0.000418837,998,1450,0.037569538,2.73747864,1290,0.028905635,2.106189237,1610,0.045061293,3.283360216
735,735,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_4,4,black,Non-Fiber,Black,0,0,done,0.081,0.471,0.292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,292,4.71,471,237.855,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,47.1,471,259.05,237.855,0.000471,0.000292,0.000237855,0.641372605,0.00031982,998,1450,0.029207014,2.128149011,1290,0.02247159,1.637376992,1610,0.035031194,2.552523952
736,736,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_8,8,black,Non-Fiber,Black,0,0,done,0.068,0.606,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,190,6.06,190,98.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,60.6,606,333.3,98.03,0.000606,0.00019,9.80E-05,0.288898901,0.000224317,998,1450,0.013628045,0.992998151,1290,0.010485284,0.764003045,1610,0.016345618,1.19101226
737,737,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_17,17,black,Non-Fiber,Black,0,0,done,0.321,0.984,0.511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,511,9.84,984,496.92,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.4,984,541.2,496.92,0.000984,0.000511,0.00049692,0.700774802,0.000629846,998,1450,0.05297013,3.859632233,1290,0.040754699,2.969563214,1610,0.063532923,4.62928285
738,738,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_18,18,black,Non-Fiber,Black,0,very squishy,done,0.961,1.476,1.042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476,1042,14.76,1476,745.38,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,147.6,1476,811.8,745.38,0.001476,0.001042,0.00074538,0.601036293,0.001046592,998,1450,0.072520179,5.284133079,1290,0.055796315,4.065560204,1610,0.086981453,6.337843909
