"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"1448",1448,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_28",28,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.326",0.856,0.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,550,8.56,856,432.28,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,85.6,856,470.8,432.28,0.000856,0.00055,0.00043228,0.630009235141546,0.000588211980274434,998,1700,0.703406813627255,11.198479476339,4.6,0.0612704511291505,36.0400133909855,1.4416041519759,0.0612704511291505,5e-04,9.81,0.0555891176400561,2.75550565156842,2.75550565156842
"1449",1449,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_29",29,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle, a bit powdery.","0","0.435",1.087,0.908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,908,10.87,1087,548.935,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,108.7,1087,597.85,548.935,0.001087,0.000908,0.000548935,0.552539367106673,0.000815227406781282,998,1700,0.703406813627255,15.5204376815479,4.6,0.0735286832813323,59.9425977954827,1.38732914061214,0.0735286832813323,5e-04,9.81,0.0555891176400561,3.30679305603645,3.30679305603645
"1450",1450,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_33",33,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.258",0.691,0.547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,547,6.91,691,348.955,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.1,691,380.05,348.955,0.000691,0.000547,0.000348955,0.567592618218332,0.000509031822079658,998,1700,0.703406813627255,9.69103419094412,4.6,0.0512665185143363,26.0962893310331,1.78193392642542,0.0512665185143363,5e-04,9.81,0.0555891176400561,2.30560047949902,2.30560047949902
"1451",1451,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_36",36,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.191",0.592,0.442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,442,5.92,592,298.96,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.2,592,325.6,298.96,0.000592,0.000442,0.00029896,0.58444156739691,0.000427680077690518,998,1700,0.703406813627255,8.14224587915027,4.6,0.0453895325777866,19.4121988192041,1.90994963152685,0.0453895325777866,5e-04,9.81,0.0555891176400561,2.04129578345205,2.04129578345205
"1452",1452,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_37",37,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.169",0.906,0.347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,347,9.06,347,178.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.6,906,498.3,178.03,0.000906,0.000347,0.00017803,0.3175150794082,0.000382516601065117,998,1700,0.703406813627255,7.28241594873352,4.6,0.0287868854681902,11.0114615845429,4.24693137212303,0.0287868854681902,5e-04,9.81,0.0555891176400561,1.29462773876838,1.29462773876838
"1453",1453,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_38",38,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.234",0.792,0.518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,518,7.92,792,399.96,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.2,792,435.6,399.96,0.000792,0.000518,0.00039996,0.624437662078765,0.000547466017932138,998,1700,0.703406813627255,10.4227509323182,4.6,0.0575433342988662,31.5030200871381,1.52118290310535,0.0575433342988662,5e-04,9.81,0.0555891176400561,2.58788665577783,2.58788665577783
"1454",1454,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_39",39,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.358",1.008,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,500,10.08,500,255.04,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.8,1008,554.4,255.04,0.001008,5e-04,0.00025504,0.359246901876601,0.000504676340658786,998,1700,0.703406813627255,9.60811379670385,4.6,0.0386956379753792,19.5287729728716,3.10101050653576,0.0386956379753792,5e-04,9.81,0.0555891176400561,1.74025239193112,1.74025239193112
"1455",1455,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_40",40,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.547",2.235,0.722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,722,22.35,722,372.175,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,223.5,2235,1229.25,372.175,0.002235,0.000722,0.000372175,0.292981254681739,0.000843698559014748,998,1700,0.703406813627255,16.0624763081761,4.6,0.05164991161383,43.5769560018275,2.90979542595682,0.05164991161383,5e-04,9.81,0.0555891176400561,2.32284275261694,2.32284275261694
"1456",1456,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_41",41,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.303",0.804,0.553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,553,8.04,804,406.02,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80.4,804,442.2,406.02,0.000804,0.000553,0.00040602,0.608915230295115,0.000565166227999681,998,1700,0.703406813627255,10.7597305345966,4.6,0.0581421249378379,32.859965439004,1.53818551426129,0.0581421249378379,5e-04,9.81,0.0555891176400561,2.61481596606339,2.61481596606339
"1457",1457,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_42",42,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.14",0.624,0.351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,351,6.24,624,315.12,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,62.4,624,343.2,315.12,0.000624,0.000351,0.00031512,0.673333333333333,0.000410193925472908,998,1700,0.703406813627255,7.80934154653589,4.6,0.0477909082944658,19.6035402752227,1.6523915683396,0.0477909082944658,5e-04,9.81,0.0555891176400561,2.14929244802533,2.14929244802533
"1458",1458,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_44",44,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.18",0.909,0.329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,329,9.09,329,169.045,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.9,909,499.95,169.045,0.000909,0.000329,0.000169045,0.30911667918954,0.000369760660272753,998,1700,0.703406813627255,7.03956618375927,4.6,0.027569307822322,10.1940454636445,4.47593007843366,0.027569307822322,5e-04,9.81,0.0555891176400561,1.23986982491948,1.23986982491948
"1459",1459,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_45",45,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.312",0.803,0.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803,550,8.03,803,405.515,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80.3,803,441.65,405.515,0.000803,0.00055,0.000405515,0.610193821666526,0.000563674497126129,998,1700,0.703406813627255,10.7313307091393,4.6,0.0580923878877019,32.7451975294564,1.53675361655215,0.0580923878877019,5e-04,9.81,0.0555891176400561,2.61257915010698,2.61257915010698
"1460",1460,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_47",47,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.311",0.926,0.593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,593,9.26,926,467.63,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,92.6,926,509.3,467.63,0.000926,0.000593,0.00046763,0.631058360455013,0.000635607990515886,998,1700,0.703406813627255,12.1008127605091,4.6,0.0652542841210307,41.4761444027211,1.37336382592229,0.0652542841210307,5e-04,9.81,0.0555891176400561,2.93466989994144,2.93466989994144
"1461",1461,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_48",48,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.199",0.819,0.356,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,356,8.19,356,182.095,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81.9,819,450.45,182.095,0.000819,0.000356,0.000182095,0.337233780505531,0.000375846612447933,998,1700,0.703406813627255,7.15543157381123,4.6,0.0294295072745102,11.0609806151365,3.9926291496384,0.0294295072745102,5e-04,9.81,0.0555891176400561,1.32352826074109,1.32352826074109
"1462",1462,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_50",50,"black","Non-Fiber","Black",0,"rubbery texutre, bounces back.","0","0.308",1.184,0.491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,491,11.84,491,251.42,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,118.4,1184,651.2,251.42,0.001184,0.000491,0.00025142,0.329748800784581,0.000526757836811668,998,1700,0.703406813627255,10.0285050668027,4.6,0.0380377285961532,20.036671632539,3.34962484855425,0.0380377285961532,5e-04,9.81,0.0555891176400561,1.7106643445238,1.7106643445238
"1463",1463,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_51",51,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.253",0.731,0.553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731,553,7.31,731,369.155,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.1,731,402.05,369.155,0.000731,0.000553,0.000369155,0.580613996575945,0.000530416576090001,998,1700,0.703406813627255,10.0981607659242,4.6,0.0537083742941366,28.4878120004562,1.69179364359244,0.0537083742941366,5e-04,9.81,0.0555891176400561,2.41541764711497,2.41541764711497
"1464",1464,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_52",52,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.173",0.751,0.347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,347,7.51,347,177.255,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.1,751,413.05,177.255,0.000751,0.000347,0.000177255,0.347227240331902,0.000358802920035855,998,1700,0.703406813627255,6.83095086604216,4.6,0.0288581764356924,10.3543979720363,3.9639896785496,0.0288581764356924,5e-04,9.81,0.0555891176400561,1.29783389541058,1.29783389541058
"1465",1465,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_53",53,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.191",0.643,0.498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,498,6.43,643,324.715,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.3,643,353.65,324.715,0.000643,0.000498,0.000324715,0.573828604261127,0.000470234211033459,998,1700,0.703406813627255,8.95239868945512,4.6,0.0484324601475487,22.774599685892,1.84440154571339,0.0484324601475487,5e-04,9.81,0.0555891176400561,2.1781448511718,2.1781448511718
"1466",1466,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_54",54,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.457",1.207,0.608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207,608,12.07,608,310.035,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,120.7,1207,663.85,310.035,0.001207,0.000608,0.000310035,0.361913930237898,0.000610483398033009,998,1700,0.703406813627255,11.622486506189,4.6,0.0452603702296217,27.6307046140115,2.74190225291528,0.0452603702296217,5e-04,9.81,0.0555891176400561,2.03548698698035,2.03548698698035
"1467",1467,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_B_55",55,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.433",1.009,0.615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,615,10.09,1009,509.545,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.9,1009,554.95,509.545,0.001009,0.000615,0.000509545,0.646843775512062,0.000681265310328979,998,1700,0.703406813627255,12.9700445613185,4.6,0.0700081334099716,47.6941127330968,1.27889118348211,0.0700081334099716,5e-04,9.81,0.0555891176400561,3.14846396120549,3.14846396120549
"1468",1468,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_1",1,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.241",0.982,0.576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,982,576,9.82,982,495.91,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,98.2,982,540.1,495.91,0.000982,0.000576,0.00049591,0.659380167173013,0.000654604438529651,998,1700,0.703406813627255,12.4624703607271,4.6,0.0685931142119721,44.9013570157282,1.2800655771393,0.0685931142119721,5e-04,9.81,0.0555891176400561,3.08482654177558,3.08482654177558
"1469",1469,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_2",2,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.207",0.834,0.469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,469,8.34,834,421.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.4,834,458.7,421.17,0.000834,0.000469,0.00042117,0.673423057277143,0.000548191260272563,998,1700,0.703406813627255,10.4365582190396,4.6,0.0602745964272587,33.0420069778791,1.38828234204213,0.0602745964272587,5e-04,9.81,0.0555891176400561,2.71071924623545,2.71071924623545
"1470",1470,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_4",4,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.233",0.751,0.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,424,7.51,751,379.255,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.1,751,413.05,379.255,0.000751,0.000424,0.000379255,0.672091523908339,0.000494286826769905,998,1700,0.703406813627255,9.41031646860542,4.6,0.0554186721913394,27.3927196212587,1.48074787807064,0.0554186721913394,5e-04,9.81,0.0555891176400561,2.49233458561888,2.49233458561888
"1471",1471,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_5",5,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.232",0.9,0.442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,442,9,442,225.5,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90,900,495,225.5,9e-04,0.000442,0.0002255,0.357531373106128,0.000447648473979307,998,1700,0.703406813627255,8.52240759552856,4.6,0.0350553265327737,15.6924634272425,3.35153214798017,0.0350553265327737,5e-04,9.81,0.0555891176400561,1.57653728018133,1.57653728018133
"1472",1472,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_6",6,"black","Non-Fiber","Black",0,"bounces back, could make dents in the particle.","done","0.931",2,1.204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,1204,20,2000,1010,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,200,2000,1100,1010,0.002,0.001204,0.00101,0.650868318560915,0.00134480490806408,998,1700,0.703406813627255,25.6026239989353,4.6,0.121070725236413,162.816505520805,0.844102744708115,0.121070725236413,5e-04,9.81,0.0555891176400561,5.44489328020798,5.44489328020798
"1473",1473,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_8",8,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.201",0.799,0.392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,392,7.99,392,199.995,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.9,799,439.45,199.995,0.000799,0.000392,0.000199995,0.357357346753163,0.000397146428651943,998,1700,0.703406813627255,7.56094108842383,4.6,0.031844761035305,12.6470331164459,3.60320513534079,0.031844761035305,5e-04,9.81,0.0555891176400561,1.43214906024873,1.43214906024873
"1474",1474,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_10",10,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.337",0.987,0.583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987,583,9.87,987,498.435,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,98.7,987,542.85,498.435,0.000987,0.000583,0.000498435,0.657076109535362,0.00065947460952742,998,1700,0.703406813627255,12.5551895024544,4.6,0.0688563037569804,45.4089840336361,1.27974954132048,0.0688563037569804,5e-04,9.81,0.0555891176400561,3.09666292073704,3.09666292073704
"1475",1475,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_12",12,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.171",0.739,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,399,7.39,739,373.195,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.9,739,406.45,373.195,0.000739,0.000399,0.000373195,0.687269624194793,0.000479201001317523,998,1700,0.703406813627255,9.12310996418618,4.6,0.0547906306463764,26.2557250685621,1.46865379963317,0.0547906306463764,5e-04,9.81,0.0555891176400561,2.46408977927793,2.46408977927793
"1476",1476,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.111",0.52,0.405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,405,5.2,520,262.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52,520,286,262.6,0.00052,0.000405,0.0002626,0.572223300969857,0.000380993613880188,998,1700,0.703406813627255,7.25342106031727,4.6,0.0408591489028033,15.5670748005478,2.09968129327036,0.0408591489028033,5e-04,9.81,0.0555891176400561,1.83755160350671,1.83755160350671
"1477",1477,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_15",15,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.283",0.878,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,451,8.78,878,443.39,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.8,878,482.9,443.39,0.000878,0.000451,0.00044339,0.704612535251611,0.000559953956056997,998,1700,0.703406813627255,10.6604984170392,4.6,0.0629952652548305,35.2744479923022,1.29822752912154,0.0629952652548305,5e-04,9.81,0.0555891176400561,2.8330754259642,2.8330754259642
"1478",1478,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_22",22,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.204",0.816,0.508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,508,8.16,816,412.08,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,81.6,816,448.8,412.08,0.000816,0.000508,0.00041208,0.640036293262275,0.00055485367810548,998,1700,0.703406813627255,10.5633984600866,4.6,0.059031167455789,32.753660385705,1.46497441316874,0.059031167455789,5e-04,9.81,0.0555891176400561,2.65479872508592,2.65479872508592
"1479",1479,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_24",24,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, particle could be flattened.","done","0.148",1.196,0.257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196,257,11.96,257,134.48,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,119.6,1196,657.8,134.48,0.001196,0.000257,0.00013448,0.242563554967362,0.000345759404167338,998,1700,0.703406813627255,6.58262619797821,4.6,0.022590735271488,7.81095916717176,6.2334371259001,0.022590735271488,5e-04,9.81,0.0555891176400561,1.01596932234852,1.01596932234852
"1480",1480,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_26",26,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.192",0.79,0.472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,472,7.9,790,398.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79,790,434.5,398.95,0.00079,0.000472,0.00039895,0.653331991163731,0.000529861689315524,998,1700,0.703406813627255,10.0875967373698,4.6,0.0576004937972628,30.520294948826,1.46934717220584,0.0576004937972628,5e-04,9.81,0.0555891176400561,2.5904572802464,2.5904572802464
"1481",1481,"tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.63,"SF-2","SAD-SF-2-N-1","SAD-SF-2","SAD-SF-2-N-1_S0-0_C_28",28,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents in the particle.","0","0.118",0.483,0.366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,366,4.83,483,243.915,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,48.3,483,265.65,243.915,0.000483,0.000366,0.000243915,0.580128766090686,0.000350662163797897,998,1700,0.703406813627255,6.67596576762557,4.6,0.0385515286312507,13.5185624475509,2.17080101883538,0.0385515286312507,5e-04,9.81,0.0555891176400561,1.73377138673413,1.73377138673413
