"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"29",29,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","1","RB","Outside Thalweg_1",0.2,"DF-1","SDC-DF-1-N-1","SDC-DF-1","SDC-DF-1-N-1_S0-0_A_9",9,"black","Fiber","Black",0,"0","0",0.032,0.997,0.429,0,"Y","SDC-DF-1-N-1_A_9.SPA","Y",0.9,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",997,429,NA,0.997,498.5,249.7485,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,0.997,498.5,249.7485,249.7485,0.000997,0.000429,0.0002497485,0.381879779621697,0.0002497485,998,1460,0.462925851703407,4.13583339600925,NA,0.0245081004998743,6.12086133769285,2.51769293749068,0.0245081004998743,0.002,9.81,0.0626418390534633,0.97810428581755,0.97810428581755
"30",30,"PE","fiber","POLY(ETHYLENE)","fiber","SDC","Low Flow","3","LB","Outside Thalweg_2",0.235,"DF-1","SDC-DF-1-N-3","SDC-DF-1","SDC-DF-1-N-3_S0-0_A_4",4,"black","Fiber","Black",0,"0","0",0.163,1.325,0.871,0,"Y","SDC-DF-1-N-3_A_4.SPA","Y",0.8,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1325,871,NA,1.325,662.5,331.9125,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,1.325,662.5,331.9125,331.9125,0.001325,0.000871,0.0003319125,0.308963084248334,0.0003319125,998,1270,0.272545090180361,4.60672971159266,NA,0.0228730600379032,7.59185453983056,2.26162801601791,0.0228730600379032,0.002,9.81,0.0679021354597924,0.842133310057947,0.842133310057947
"31",31,"Polyesters","fiber","POLYESTERS","fiber","SDC","Low Flow","3","LB","Outside Thalweg_2",0.22,"DF-2","SDC-DF-2-N-3","SDC-DF-2","SDC-DF-2-N-3_S0-0_E_26",26,"pink","Fiber","Red",0,"0","0",0.000377,4.299,0.763,4.299,"Y","SDC-DF-2-N-3_E_26.SPA","Y",0.8,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",4299,763,NA,4.299,763,383.6495,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,4.299,2149.5,1076.8995,383.6495,0.004299,0.000763,0.0003836495,0.211830574959726,0.0003836495,998,1270,0.272545090180361,5.32480563548426,NA,0.0266121136682588,10.2097241027706,1.93117665894568,0.0266121136682588,0.002,9.81,0.0656993150649229,1.01264806345246,1.01264806345246
"32",32,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_D_4",4,"red","Fiber","Red",0,"0","0",0.0002478,2.169,0.552,2.169,"Y","SDC-DF-3-N_S0-0_D_4.SPA","Y",0.8,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2169,552,NA,2.169,1084.5,543.3345,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.169,1084.5,543.3345,543.3345,0.002169,0.000552,0.0005433345,0.496555695188277,0.0005433345,998,1460,0.462925851703407,8.99761548239124,NA,0.0445135434001776,24.1857438465638,1.66035948356759,0.0445135434001776,0.002,9.81,0.059427266469189,1.87260604621855,1.87260604621855
"33",33,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_7",7,"clear","Fiber","Transparent",0,"0","0",0.0001926,1.682,0.498,1.682,"Y","SDC-DF-3-N_S0-0_F_7.SPA","Y",0.9,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1682,498,NA,1.682,841,421.341,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.682,841,421.341,421.341,0.001682,0.000498,0.000421341,0.460368981793507,0.000421341,998,1460,0.462925851703407,6.97740398403968,NA,0.0369377510286234,15.5633889561512,1.86987252578623,0.0369377510286234,0.002,9.81,0.059427266469189,1.55390585934885,1.55390585934885
"34",34,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_10",10,"purple","Fiber","Blue",0,"0","0",0.0008986,12.128,2.157,12.128,"Y","SDC-DF-3-N_S0-0_F_10.SPA","Y",0.9,"PP 19. White Fiber","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",12128,2157,NA,12.128,2157,1084.564,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,12.128,6064,3038.064,1084.564,0.012128,0.002157,0.001084564,0.212048653024893,0.001084564,998,1000,0.00200400801603218,2.92714793667956,NA,0.00305725093794212,3.31578430625826,3.04158676195575,0.00305725093794212,0.002,9.81,0.059427266469189,0.12861314004436,0.12861314004436
"35",35,"Polyesters","fiber","POLYESTERS","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_13",13,"red","Fiber","Red",0,"0","0",0.0001926,1.437,0.416,1.437,"Y","SDC-DF-3-N_S0-0_F_13.SPA","Y",0.8,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",1437,416,NA,1.437,718.5,359.9685,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,1.437,718.5,359.9685,359.9685,0.001437,0.000416,0.0003599685,0.465574782397853,0.0003599685,998,1270,0.272545090180361,4.99612875136502,NA,0.0236570575278795,8.51579551272449,2.29292132349252,0.0236570575278795,0.002,9.81,0.059427266469189,0.995210571402643,0.995210571402643
"36",36,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_40",40,"red","Fiber","Red",0,"0","0",0.0002568,2.632,0.398,2.632,"Y","SDC-DF-3-N_S0-0_F_40.SPA","Y",0.9,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2632,398,NA,2.632,398,200.316,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.632,1316,659.316,200.316,0.002632,0.000398,0.000200316,0.195718176555252,0.000200316,998,1460,0.462925851703407,3.31723154515438,NA,0.0210798165246393,4.22262452694964,2.7296135454123,0.0210798165246393,0.002,9.81,0.059427266469189,0.886790600387468,0.886790600387468
"37",37,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_F_53",53,"clear","Fiber","Transparent",0,"0","0",0.0003209,3.424,0.402,3.424,"Y","SDC-DF-3-N_S0-0_F_53.SPA","Y",0.7,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",3424,402,NA,3.424,402,202.712,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,3.424,1712,857.712,202.712,0.003424,0.000402,0.000202712,0.172782420596693,0.000202712,998,1460,0.462925851703407,3.35690928823127,NA,0.0214404315509685,4.34623276055994,2.67012499166485,0.0214404315509685,0.002,9.81,0.059427266469189,0.901961036777817,0.901961036777817
"38",38,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_15",15,"clear","Fiber","Transparent",0,"0","0",0.0003851,5.152,1.239,5.152,"Y","SDC-DF-3-N_S0-0_H_15.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",5152,1239,NA,5.152,1239,622.076,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,5.152,2576,1290.576,622.076,0.005152,0.001239,0.000622076,0.246218037837845,0.000622076,998,1460,0.462925851703407,10.3015741662346,NA,0.0536228931321854,33.3575148680974,1.30997238578495,0.0536228931321854,0.002,9.81,0.059427266469189,2.25582027906277,2.25582027906277
"39",39,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_H_16",16,"clear","Fiber","Transparent",0,"0","0",0.0002568,3.099,0.927,3.099,"Y","SDC-DF-3-N_S0-0_H_16.SPA","Y",0.8,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",3099,927,NA,3.099,1549.5,776.2995,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,3.099,1549.5,776.2995,776.2995,0.003099,0.000927,0.0007762995,0.458013892505626,0.0007762995,998,1460,0.462925851703407,12.8555142369435,NA,0.0584834425465757,45.4006672071854,1.37430341923836,0.0584834425465757,0.002,9.81,0.059427266469189,2.46029499677969,2.46029499677969
"40",40,"EVA","fiber","ETHYLENE-VINYL ACETATE","fiber","SDC","Low Flow","X","combine RB-C-LB",NA,0.18,"DF-3","SDC-DF-3-N_S","SDC-DF-3","SDC-DF-3-N_S0-0_I_42",42,"blue","Fiber","Blue",0,"0","done",0.000124,1.336,0.213,1.336,"Y","SDC-DF-3-N_S0-0_I_42.SPA","Y",0.8,"EVA 5. Green Fiber","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",1336,213,NA,1.336,213,107.168,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,1.336,668,334.668,107.168,0.001336,0.000213,0.000107168,0.200896372556239,0.000107168,998,944,0.0541082164328657,0.867712528015137,NA,0.00180989268549679,0.19396257931932,23.1542350983803,-0.00180989268549679,0.002,9.81,0.059427266469189,0.0761389843850194,-0.0761389843850194
"41",41,"PE","fiber","poly(ethylene)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_A_30",30,"gray","Fiber","Black",0,"0","done",0.649,8.324,3.676,0,"Y","SDC-SF-2-N-1_S0-0_A_31.SPA","Y",0.966295577,"pe","win cowger and sebastian primpke","transmission","transmission","transmission","polymer, minerals, organic materials","polyolefins (polyalkenes)","poly(ethylene)","plastic",8324,3676,NA,8.324,4162,2085.162,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,8.324,4162,2085.162,2085.162,0.008324,0.003676,0.002085162,0.376951967641232,0.002085162,998,1270,0.272545090180361,28.9406929202244,NA,0.0879475453862464,183.384879632676,0.961033358700218,0.0879475453862464,0.002,9.81,0.0874745677325701,2.51351757619204,2.51351757619204
"42",42,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_4",4,"blue","Fiber","Blue",0,"0","0",0.373,3.192,2.126,0,"Y","SDC-SF-2-N-1_S0-0_B_4.SPA","Y",1,"fibre_polypropylene_dyed","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",3192,2126,NA,3.192,1596,799.596,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,3.192,1596,799.596,799.596,0.003192,0.002126,0.000799596,0.306942864258313,0.000799596,998,1000,0.00200400801603218,2.15804303072685,NA,0.00227889463833919,1.82219503723746,4.03579704504568,0.00227889463833919,0.002,9.81,0.0874745677325701,0.0651302057675293,0.0651302057675293
"43",43,"ABS","fiber","ACRYLONITRILE BUTADIENE STYRENE (ABS)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_12",12,"green","Fiber","Green",0,"0","0",0.081,0.884,0.455,0,"Y","SDC-SF-2-N-1_S0-0_B_12.SPA","Y",0.9,"ABS","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Other Plastic","ACRYLONITRILE BUTADIENE STYRENE (ABS)","plastic",884,455,NA,0.884,442,221.442,1.11e-09,1.11e-09,1.11e-09,1.11e-09,1.11e-09,0.884,442,221.442,221.442,0.000884,0.000455,0.000221442,0.349162958271022,0.000221442,998,1110,0.112224448897796,2.28654011378564,NA,0.00913472507202469,2.02281178939929,3.89550941883363,0.00913472507202469,0.002,9.81,0.0874745677325701,0.261068025507472,0.261068025507472
"44",44,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_15",15,"blue","Fiber","Blue",0,"0","0",0.131,3.728,0.792,0,"Y","SDC-SF-2-N-1_S0-0_B_15.SPA","Y",1,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",3728,792,NA,3.728,792,397.864,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,3.728,1864,933.864,397.864,0.003728,0.000792,0.000397864,0.231544304077015,0.000397864,998,1000,0.00200400801603218,1.07380181038563,NA,0.00119560049890388,0.475686396895891,7.29574536258867,0.00119560049890388,0.002,9.81,0.0874745677325701,0.0341699459024222,0.0341699459024222
"45",45,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_19",19,"pink","Fiber","Red",0,"0","0",0.054,0.687,0.372,0,"Y","SDC-SF-2-N-1_S0-0_B_19.SPA","Y",0.9,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",687,372,NA,0.687,343.5,172.0935,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,0.687,343.5,172.0935,172.0935,0.000687,0.000372,0.0001720935,0.34041965621672,0.0001720935,998,1460,0.462925851703407,2.84986714449183,NA,0.0178684903442868,3.07505104306451,3.26368264380334,0.0178684903442868,0.002,9.81,0.0874745677325701,0.510676726031812,0.510676726031812
"46",46,"Polyacrylonitriles (Nitriles)","fiber","POLYACRYLONITRILES (NITRILES)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_25",25,"blue","Fiber","Blue",0,"0","0",0.137,3.171,1.98,0,"Y","SDC-SF-2-N-1_S0-0_B_25.SPA","Y",0.9,"PAN","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYACRYLONITRILES (NITRILES)","0","plastic",3171,1980,NA,3.171,1585.5,794.3355,1.12e-09,1.09e-09,1.14e-09,1.1e-09,1.13e-09,3.171,1585.5,794.3355,794.3355,0.003171,0.00198,0.0007943355,0.317010214561556,0.0007943355,998,1130,0.132264529058116,8.66379374448483,NA,0.0300125138303767,23.8400051797092,1.52563400347866,0.0300125138303767,0.002,9.81,0.0874745677325701,0.857749703952007,0.857749703952007
"47",47,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_26",26,"black","Fiber","Black",0,"0","0",0.349,4.67,1.439,0,"Y","SDC-SF-2-N-1_S0-0_B_26.SPA","Y",0.9,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",4670,1439,NA,4.67,2335,1169.835,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,4.67,2335,1169.835,1169.835,0.00467,0.001439,0.001169835,0.451269283572502,0.001169835,998,1000,0.00200400801603218,3.15728726613232,NA,0.00313126201157898,3.6630598953155,3.12746883577685,0.00313126201157898,0.002,9.81,0.0874745677325701,0.08949063975806,0.08949063975806
"48",48,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_B_38",38,"blue","Fiber","Blue",0,"0","0",0.064,1.036,0.48,0,"Y","SDC-SF-2-N-1_S0-0_B_38.SPA","Y",1,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1036,480,NA,1.036,518,259.518,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,1.036,518,259.518,259.518,0.001036,0.00048,0.000259518,0.368016244546351,0.000259518,998,1000,0.00200400801603218,0.700417474885029,NA,0.000785905270875113,0.203956564086968,11.0137263326163,0.000785905270875113,0.002,9.81,0.0874745677325701,0.0224609646908404,0.0224609646908404
"49",49,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",0.39,"SF-2","SDC-SF-2-N-1","SDC-SF-2","SDC-SF-2-N-1_S0-0_D_4",4,"blue","Fiber","Blue",0,"0","0",0.099,1.628,0.385,0,"Y","SDC-SF-2-N-1_S0-0_D_4.SPA","Y",0.9,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1628,385,NA,1.628,385,193.314,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.628,814,407.814,193.314,0.001628,0.000385,0.000193314,0.244177555816416,0.000193314,998,1460,0.462925851703407,3.20127847460999,NA,0.0201826610219192,3.90159093279129,2.87359548973644,0.0201826610219192,0.002,9.81,0.0874745677325701,0.576815111668291,0.576815111668291
"50",50,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_A_3",3,"black","Fiber","Black",0,"0","0",0.2,2.679,1.334,0,"Y","SDC-SF-2-N-2_S0-0_A_3.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2679,1334,NA,2.679,1339.5,671.0895,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.679,1339.5,671.0895,671.0895,0.002679,0.001334,0.0006710895,0.354990043306959,0.0006710895,998,1460,0.462925851703407,11.1132373800489,NA,0.0543865377169939,36.4982344032286,1.37377876051725,0.0543865377169939,0.002,9.81,0.204427493258612,0.665107917360604,0.665107917360604
"51",51,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_B_19",19,"green","Fiber","Green",0,"0","0",0.104,1.629,0.608,0,"Y","SDC-SF-2-N-2_S0-0_B_19.SPA","Y",0.9,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1629,608,NA,1.629,814.5,408.0645,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.629,814.5,408.0645,408.0645,0.001629,0.000608,0.0004080645,0.410030802056222,0.0004080645,998,1460,0.462925851703407,6.75754523781251,NA,0.0364586821923674,14.8774939194873,1.85885733255485,0.0364586821923674,0.002,9.81,0.204427493258612,0.445863244850402,0.445863244850402
"52",52,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_E_28",28,"red","Fiber","Red",0,"0","0",0.084,1.475,0.712,0,"Y","SDC-SF-2-N-2_S0-0_E_28.SPA","Y",0.8,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1475,712,NA,1.475,737.5,369.4875,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.475,737.5,369.4875,369.4875,0.001475,0.000712,0.0003694875,0.360548541882187,0.0003694875,998,1460,0.462925851703407,6.1187103902845,NA,0.0340942822861024,12.5974111261863,1.92466799058986,0.0340942822861024,0.002,9.81,0.204427493258612,0.416948348563997,0.416948348563997
"53",53,"PE","fiber","POLY(ETHYLENE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_G_35",35,"black","Fiber","Black",0,"has a natural organic in it.","done",0.119,2.224,0.926,0,"Y","SDC-SF-2-N-2_S0-0_G_35.SPA","Y",0.9,"LDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2224,926,NA,2.224,1112,557.112,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,2.224,1112,557.112,557.112,0.002224,0.000926,0.000557112,0.388212601235585,0.000557112,998,1270,0.272545090180361,7.73235236119402,NA,0.0341782554428271,19.0411162462643,1.70015625363401,0.0341782554428271,0.002,9.81,0.204427493258612,0.417975279376802,0.417975279376802
"54",54,"PE","fiber","POLY(ETHYLENE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_H_18",18,"gray","Fiber","Black",0,"0","0",0.395,3.777,3.011,0,"Y","SDC-SF-2-N-2_S0-0_H_18.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",3777,3011,NA,3.777,1888.5,946.1385,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,3.777,1888.5,946.1385,946.1385,0.003777,0.003011,0.0009461385,0.280560059424959,0.0009461385,998,1270,0.272545090180361,13.1317872608947,NA,0.053189174662306,50.3243259312323,1.19221427878318,0.053189174662306,0.002,9.81,0.204427493258612,0.650465035481049,0.650465035481049
"55",55,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_J_24",24,"purple","Fiber","Blue",0,"0","0",0.049,1.425,0.923,0,"Y","SDC-SF-2-N-2_S0-0_J_24.SPA","Y",0.7,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1425,923,NA,1.425,712.5,356.9625,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.425,712.5,356.9625,356.9625,0.001425,0.000923,0.0003569625,0.311253548844784,0.0003569625,998,1460,0.462925851703407,5.91129647874943,NA,0.0335948578809541,11.9921044563301,1.91512072619421,0.0335948578809541,0.002,9.81,0.204427493258612,0.410840750251419,0.410840750251419
"56",56,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_J_35",35,"purple","Fiber","Blue",0,"0","0",0.127,3.763,0.389,0,"Y","SDC-SF-2-N-2_S0-0_J_35.SPA","Y",0.9,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",3763,389,NA,3.763,389,196.3815,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,3.763,1881.5,942.6315,196.3815,0.003763,0.000389,0.0001963815,0.162315002621195,0.0001963815,998,1270,0.272545090180361,2.72564754523296,NA,0.0149086927476197,2.92779144481668,3.14968810781763,0.0149086927476197,0.002,9.81,0.204427493258612,0.182322501122187,0.182322501122187
"57",57,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","SC",NA,2.13,"SF-2","SDC-SF-2-N-2","SDC-SF-2","SDC-SF-2-N-2_S0-0_L_33",33,"red","Fiber","Red",0,"0","0",0.063,2.176,0.564,0,"Y","SDC-SF-2-N-2_S0-0_L_33.SPA","Y",0.9,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2176,564,NA,2.176,1088,545.088,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.176,1088,545.088,545.088,0.002176,0.000564,0.000545088,0.492036843457021,0.000545088,998,1460,0.462925851703407,9.02665343000614,NA,0.044672131361162,24.3502427393931,1.65391220520569,0.044672131361162,0.002,9.81,0.204427493258612,0.546307772123503,0.546307772123503
