"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"674",682,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_2",2,"green","Non-Fiber","Green",0,"0","0",1.739,2.659,1.159,0,"Y","SDC-SF-3-N-2_S0-0_A_2.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2659,1159,NA,26.59,1159,592.795,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,265.9,2659,1462.45,592.795,0.002659,0.001159,0.000592795,0.33767868292053,0.0012224621886329,998,1010,0.0120240480961924,5.99526897696905,4.6,0.0065858654169771,8.05097145167954,4.432698375669,0.0065858654169771,0.002,9.81,0.144212343438417,0.114169585972186,0.114169585972186
"675",683,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_3",3,"blue","Non-Fiber","Blue",0,"0","0",0.165,0.698,0.396,0,"Y","SDC-SF-3-N-2_S0-0_A_3.SPA","Y",0.7,"PVC 1. Clear Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",698,396,NA,6.98,698,352.49,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,69.8,698,383.9,352.49,0.000698,0.000396,0.00035249,0.670457875355538,0.000460149692806701,998,1330,0.332665330661323,6.82534569973098,4.6,0.033345606893854,15.3439707686599,1.80068261145038,0.033345606893854,0.002,9.81,0.144212343438417,0.578064368465337,0.578064368465337
"676",684,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_5",5,"gray","Non-Fiber","Black",0,"0","0",0.532,1.095,0.748,0,"Y","SDC-SF-3-N-2_S0-0_A_5.SPA","Y",0.8,"PVC 7. Green Film","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",1095,748,NA,10.95,1095,552.975,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,109.5,1095,602.25,552.975,0.001095,0.000748,0.000552975,0.611009044236693,0.00076796319149353,998,1330,0.332665330661323,11.3911067388541,4.6,0.0475113451149462,36.4869642266246,1.48033851621826,0.0475113451149462,0.002,9.81,0.144212343438417,0.82363520316891,0.82363520316891
"677",685,"Polyurethanes (isocyanates)","fragment","POLYURETHANES (ISOCYANATES)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_6",6,"black","Non-Fiber","Black",0,"0","0",0.761,1.211,0.95,0,"Y","SDC-SF-3-N-2_S0-0_A_6.SPA","Y",0.7,"polyurethan","archaeometrielabor","0","transmittance","0","Paints","POLYURETHANES (ISOCYANATES)","0","plastic",1211,950,NA,12.11,1211,611.555,1.19e-09,1.19e-09,1.19e-09,1.19e-09,1.19e-09,121.1,1211,666.05,611.555,0.001211,0.00095,0.000611555,0.570166434611767,0.000889408119596225,998,1190,0.192384769539078,10.9912643919158,4.6,0.0369042315188175,32.8229231602952,1.64333910166244,0.0369042315188175,0.002,9.81,0.144212343438417,0.639755076419251,0.639755076419251
"678",686,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_8",8,"green","Non-Fiber","Green",0,"0","0",0.568,1.152,0.782,0,"Y","SDC-SF-3-N-2_S0-0_A_8.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1152,782,NA,11.52,1152,581.76,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,115.2,1152,633.6,581.76,0.001152,0.000782,0.00058176,0.612934745758098,0.000806246229183013,998,1010,0.0120240480961924,3.95403886563132,4.6,0.0067506410853945,5.44267891966724,2.78250599484061,0.0067506410853945,0.002,9.81,0.144212343438417,0.117026062479132,0.117026062479132
"679",687,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_10",10,"black","Non-Fiber","Black",0,"0","0",0.558,1.213,0.847,0,"Y","SDC-SF-3-N-2_S0-0_A_10.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1213,847,NA,12.13,1213,612.565,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,121.3,1213,667.15,612.565,0.001213,0.000847,0.000612565,0.604338237116115,0.000856969693313662,998,1010,0.0120240480961924,4.20279977924858,4.6,0.00702850132699599,6.02321262665042,2.7283397461376,0.00702850132699599,0.002,9.81,0.144212343438417,0.121842922031105,0.121842922031105
"680",688,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_11",11,"blue","Non-Fiber","Blue",0,"0","0",0.419,0.899,0.73,0,"Y","SDC-SF-3-N-2_S0-0_A_11.SPA","Y",0.9,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",899,730,NA,8.99,899,453.995,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,89.9,899,494.45,453.995,0.000899,0.00073,0.000453995,0.560415055335396,0.000667899636703492,998,939,0.0591182364729459,5.56982264431066,4.6,0.00682366161342153,4.55752111259181,11.0918875407379,-0.00682366161342153,0.002,9.81,0.144212343438417,0.118291913346783,-0.118291913346783
"681",689,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_23",23,"blue","Non-Fiber","Blue",0,"0","done",0.071,0.412,0.243,0,"Y","SDC-SF-3-N-2_S0-0_A_23.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",412,243,NA,4.12,412,208.06,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,41.2,412,226.6,208.06,0.000412,0.000243,0.00020806,0.657562214428127,0.000275146522292492,998,1300,0.302605210420842,3.95438695047173,4.6,0.0206362635882656,5.67799615942247,2.55732568497261,0.0206362635882656,0.002,9.81,0.144212343438417,0.35774093770756,0.35774093770756
"682",690,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_24",24,"gray","Non-Fiber","Black",0,"0","0",0.524,1.05,0.866,0,"Y","SDC-SF-3-N-2_S0-0_A_24.SPA","Y",0.8,"PVC 5. Clear Clingwrap FIlm","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",1050,866,NA,10.5,1050,530.25,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,105,1050,577.5,530.25,0.00105,0.000866,0.00053025,0.556066947719805,0.000784144238980239,998,1330,0.332665330661323,11.6311182929353,4.6,0.0456551141396151,35.8001947325644,1.63693855102446,0.0456551141396151,0.002,9.81,0.144212343438417,0.791456422021031,0.791456422021031
"683",691,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_25",25,"black","Non-Fiber","Black",0,"0","0",0.225,0.692,0.548,0,"Y","SDC-SF-3-N-2_S0-0_A_25.SPA","Y",0.8,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",692,548,NA,6.92,692,349.46,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,69.2,692,380.6,349.46,0.000692,0.000548,0.00034946,0.567484685796136,0.00050983311643465,998,1330,0.332665330661323,7.56229401700257,4.6,0.0327500027009737,16.6970359402806,2.06833388977782,0.0327500027009737,0.002,9.81,0.144212343438417,0.56773924339838,0.56773924339838
"684",692,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_84",84,"black","Non-Fiber","Black",0,"0","0",0.398,0.874,0.632,0,"Y","SDC-SF-3-N-2_S0-0_A_84.SPA","Y",0.7,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",874,632,NA,8.74,874,441.37,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,87.4,874,480.7,441.37,0.000874,0.000632,0.00044137,0.59386612788414,0.000624708057068686,998,939,0.0591182364729459,5.2096346383988,4.6,0.00631251251658298,3.94347742945632,12.1227686459886,-0.00631251251658298,0.002,9.81,0.144212343438417,0.109430863650007,-0.109430863650007
"685",693,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_86",86,"green","Non-Fiber","Green",0,"0","0",0.261,0.842,0.551,0,"Y","SDC-SF-3-N-2_S0-0_A_86.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",842,551,NA,8.42,842,425.21,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,84.2,842,463.1,425.21,0.000842,0.000551,0.00042521,0.624268791868461,0.000582133224324592,998,1010,0.0120240480961924,2.85493105039034,4.6,0.00525972696631148,3.06186181796591,3.30943941196595,0.00525972696631148,0.002,9.81,0.144212343438417,0.0911802492232145,0.0911802492232145
"686",694,"PET","fragment","POLY(ETHYLENE TEREPHTHALATE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_88",88,"brown","Non-Fiber","Black",0,"0","0",0.348,0.995,0.529,0,"Y","SDC-SF-3-N-2_S0-0_A_88.SPA","Y",0.7,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",995,529,NA,9.95,995,502.475,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,99.5,995,547.25,502.475,0.000995,0.000529,0.000502475,0.692588191241017,0.00064189560760363,998,1450,0.452905811623247,10.5525326409693,4.6,0.0534014687831477,34.2781682514849,1.33344048538143,0.0534014687831477,0.002,9.81,0.144212343438417,0.92574372466861,0.92574372466861
"687",695,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_93",93,"black","Non-Fiber","Black",0,"0","0",0.317,2.012,0.543,0,"Y","SDC-SF-3-N-2_S0-0_A_93.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2012,543,NA,20.12,543,281.56,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,201.2,2012,1106.6,281.56,0.002012,0.000543,0.00028156,0.269374854884298,0.00067504530465739,998,1010,0.0120240480961924,3.31059578831391,4.6,0.00357604425898695,2.41399188627616,8.30205486551027,0.00357604425898695,0.002,9.81,0.144212343438417,0.0619926868554429,0.0619926868554429
"688",696,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_94",94,"black","Non-Fiber","Black",0,"0","0",0.222,1.269,0.297,0,"Y","SDC-SF-3-N-2_S0-0_A_94.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1269,297,NA,12.69,297,154.845,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,126.9,1269,697.95,154.845,0.001269,0.000297,0.000154845,0.252225011606087,0.000387886876241625,998,1010,0.0120240480961924,1.90229700135387,4.6,0.00220678120060155,0.855981466450079,12.5269396026973,0.00220678120060155,0.002,9.81,0.144212343438417,0.0382557613999233,0.0382557613999233
"689",697,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_B_41",41,"black","Non-Fiber","Black",0,"0","0",0.137,0.59,0.379,0,"Y","SDC-SF-3-N-2_S0-0_B_41.SPA","Y",0.9,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",590,379,NA,5.9,590,297.95,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,59,590,324.5,297.95,0.00059,0.000379,0.00029795,0.630083024223196,0.00040539482809134,998,1010,0.0120240480961924,1.98816050007873,4.6,0.00395971151767413,1.6052465699988,4.06639496444014,0.00395971151767413,0.002,9.81,0.144212343438417,0.06864376902947,0.06864376902947
"690",698,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_B_103",103,"green","Non-Fiber","Green",0,"0","0",0.113,0.554,0.355,0,"Y","SDC-SF-3-N-2_S0-0_B_103.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",554,355,NA,5.54,554,279.77,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,55.4,554,304.7,279.77,0.000554,0.000355,0.00027977,0.630858681525695,0.000380346788456483,998,1300,0.302605210420842,5.46631796177054,4.6,0.0260807927334881,9.91974575658135,2.21320847030143,0.0260807927334881,0.002,9.81,0.144212343438417,0.452124833971395,0.452124833971395
"691",699,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_C_3",3,"clear","Non-Fiber","Transparent",0,"0","0",5.647,3.281,2.302,0,"Y","SDC-SF-3-N-2_S0-0_C_3.SPA","Y",0.7,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",3281,2302,NA,32.81,3281,1656.905,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,328.1,3281,1804.55,1656.905,0.003281,0.002302,0.001656905,0.602895210352104,0.00232168370223683,998,1010,0.0120240480961924,11.3861339874415,4.6,0.0155779339746659,36.1670354235033,1.50467180768111,0.0155779339746659,0.002,9.81,0.144212343438417,0.270052021956743,0.270052021956743
"692",700,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_D_10",10,"green","Non-Fiber","Green",0,"0","0",0.091,0.546,0.265,0,"Y","SDC-SF-3-N-2_S0-0_D_10.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",546,265,NA,5.46,265,135.23,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,54.6,546,300.3,135.23,0.000546,0.000265,0.00013523,0.355511611302583,0.000269465925062395,998,1010,0.0120240480961924,1.32153020019663,4.6,0.00202599175752433,0.545935743110082,10.3249261812577,0.00202599175752433,0.002,9.81,0.144212343438417,0.0351216773339081,0.0351216773339081
"693",701,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_13",13,"green","Non-Fiber","Green",0,"0","0",0.211,0.597,0.473,0,"Y","SDC-SF-3-N-2_S0-0_E_13.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",597,473,NA,5.97,597,301.485,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,59.7,597,328.35,301.485,0.000597,0.000473,0.000301485,0.567345968702484,0.000439913267658323,998,1010,0.0120240480961924,2.15744780548057,4.6,0.0039693989337992,1.74619125560707,4.39112713932683,0.0039693989337992,0.002,9.81,0.144212343438417,0.0688117056965767,0.0688117056965767
"694",702,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_14",14,"green","Non-Fiber","Green",0,"0","0",0.328,0.839,0.518,0,"Y","SDC-SF-3-N-2_S0-0_E_14.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",839,518,NA,8.39,839,423.695,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,83.9,839,461.45,423.695,0.000839,0.000518,0.000423695,0.642698784656722,0.000568916268917495,998,1010,0.0120240480961924,2.79011170181747,4.6,0.0052549124661549,2.98960519373288,3.24022993254,0.0052549124661549,0.002,9.81,0.144212343438417,0.0910967872247166,0.0910967872247166
"695",703,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_E_17",17,"gray","Non-Fiber","Black",0,"0","0",0.145,0.738,0.31,0,"Y","SDC-SF-3-N-2_S0-0_E_17.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",738,310,NA,7.38,310,158.69,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,73.8,738,405.9,158.69,0.000738,0.00031,0.00015869,0.331772612288196,0.000331122891058094,998,1010,0.0120240480961924,1.62391181893728,4.6,0.00229201787358007,0.758939584656656,9.91314945813822,0.00229201787358007,0.002,9.81,0.144212343438417,0.0397333858345978,0.0397333858345978
"696",704,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_F_14",14,"orange","Non-Fiber","Yellow",0,"0","0",0.769,1.679,0.874,0,"Y","SDC-SF-3-N-2_S0-0_F_14.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1679,874,NA,16.79,1679,847.895,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,167.9,1679,923.45,847.895,0.001679,0.000874,0.000847895,0.699940317004544,0.0010755602275283,998,1010,0.0120240480961924,5.27482397813335,4.6,0.00920590968290473,9.90151031314998,1.99599644508397,0.00920590968290473,0.002,9.81,0.144212343438417,0.15958948907234,0.15958948907234
"697",705,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_F_54",54,"black","Non-Fiber","Black",0,"0","0",0.205,0.862,0.594,0,"Y","SDC-SF-3-N-2_S0-0_F_54.SPA","Y",0.8,"PP 48. Brown Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",862,594,NA,8.62,862,435.31,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,86.2,862,474.1,435.31,0.000862,0.000594,0.00043531,0.60834758527653,0.000606313797877716,998,1000,0.00200400801603218,1.63639045961152,4.6,0.00182591518577612,1.10707757089051,4.76698130570859,0.00182591518577612,0.002,9.81,0.144212343438417,0.0316532403232848,0.0316532403232848
"698",706,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_F_69",69,"red","Non-Fiber","Red",0,"0","0",0.222,0.992,0.349,0,"Y","SDC-SF-3-N-2_S0-0_F_69.SPA","Y",1,"ULDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",992,349,NA,9.92,349,179.46,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,99.2,992,545.6,179.46,0.000992,0.000349,0.00017946,0.304999490498227,0.000396066630967413,998,1010,0.0120240480961924,1.94241262227264,4.6,0.00251487490984126,0.996058032845303,9.84904057878054,0.00251487490984126,0.002,9.81,0.144212343438417,0.043596734680953,0.043596734680953
