,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
655,655,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_17,17,black,Non-Fiber,Black,0,very squishy,done,0.248,0.734,0.521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,521,7.34,734,370.67,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.4,734,403.7,370.67,0.000734,0.000521,0.00037067,0.599405255,0.000521403,998,1450,0.04146369,1.510611672,1290,0.031901757,1.162249816,1610,0.049731979,1.811843276
656,656,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_18,18,black,Non-Fiber,Black,0,0,done,0.288,0.988,0.476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,476,9.88,476,242.94,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.8,988,543.4,242.94,0.000988,0.000476,0.00024294,0.354255889,0.000485237,998,1450,0.028552907,1.040243976,1290,0.021968326,0.80035352,1610,0.034246652,1.247679392
657,657,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_21,21,black,Non-Fiber,Black,0,0,done,0.366,1.079,0.479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,479,10.79,479,244.895,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107.9,1079,593.45,244.895,0.001079,0.000479,0.000244895,0.340644545,0.000502087,998,1450,0.028661615,1.044204466,1290,0.022051966,0.803400683,1610,0.034377038,1.252429645
658,658,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_23,23,black,Non-Fiber,Black,0,0,done,0.206,0.72,0.426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,426,7.2,720,363.6,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72,720,396,363.6,0.00072,0.000426,0.0003636,0.656527356,0.000481344,998,1450,0.041078312,1.496571501,1290,0.03160525,1.151447446,1610,0.049269752,1.795003349
659,659,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_29,29,black,Non-Fiber,Black,0,0,done,0.242,1.03,0.557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,557,10.3,1030,520.15,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103,1030,566.5,520.15,0.00103,0.000557,0.00052015,0.686724264,0.000668252,998,1450,0.0548679,1.998955952,1290,0.042214824,1.537977119,1610,0.065809127,2.39756846
660,660,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_32,32,black,Non-Fiber,Black,0,0,done,0.162,0.568,0.484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,484,5.68,568,286.84,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.8,568,312.4,286.84,0.000568,0.000484,0.00028684,0.547069956,0.000428823,998,1450,0.033569478,1.223008507,1290,0.025828028,0.94097076,1610,0.04026358,1.466889063
661,661,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_34,34,black,Non-Fiber,Black,0,0,done,0.199,0.898,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,400,8.98,400,204.49,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89.8,898,493.9,204.49,0.000898,4.00E-04,0.00020449,0.341195984,0.000418796,998,1450,0.024814254,0.904036787,1290,0.019091844,0.695557044,1610,0.029762473,1.08431108
662,662,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_36,36,black,Non-Fiber,Black,0,very squishy,done,0.202,0.738,0.469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,469,7.38,738,372.69,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.8,738,405.9,372.69,0.000738,0.000469,0.00037269,0.633480335,0.000505272,998,1450,0.041798147,1.522796665,1290,0.032159085,1.17162483,1610,0.05013313,1.826458082
663,663,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_38,38,black,Non-Fiber,Black,0,0,done,0.164,0.719,0.427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,427,7.19,719,363.095,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.9,719,395.45,363.095,0.000719,0.000427,0.000363095,0.655302592,0.000481274,998,1450,0.041027555,1.494722332,1290,0.031566199,1.150024713,1610,0.049208874,1.792785436
664,664,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_39,39,black,Non-Fiber,Black,0,0,done,0.098,0.536,0.282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,282,5.36,536,270.68,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.6,536,294.8,270.68,0.000536,0.000282,0.00027068,0.696224367,0.00034458,998,1450,0.032567032,1.18648722,1290,0.025056755,0.912871639,1610,0.039061235,1.423085053
665,665,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_43,43,black,Non-Fiber,Black,0,0,done,0.165,0.787,0.337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,337,7.87,337,172.435,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.7,787,432.85,172.435,0.000787,0.000337,0.000172435,0.33482903,0.00035761,998,1450,0.021623127,0.787777175,1290,0.016636622,0.606108038,1610,0.025935003,0.944868098
666,666,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_48,48,black,Non-Fiber,Black,0,0,done,0.175,1.189,0.275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189,275,11.89,275,143.445,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,118.9,1189,653.95,143.445,0.001189,0.000275,0.000143445,0.250858107,0.000360634,998,1450,0.018306564,0.666947615,1290,0.014084891,0.513142959,1610,0.021957082,0.799943873
667,667,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_49,49,black,Non-Fiber,Black,0,0,done,0.128,0.672,0.329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,329,6.72,329,167.86,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,67.2,672,369.6,167.86,0.000672,0.000329,0.00016786,0.356997055,0.000333558,998,1450,0.021253578,0.774313682,1290,0.016352294,0.595749358,1610,0.025491761,0.928719845
668,668,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_53,53,black,Non-Fiber,Black,0,0,done,0.237,0.727,0.493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,493,7.27,727,367.135,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.7,727,399.85,367.135,0.000727,0.000493,0.000367135,0.613246565,0.00050863,998,1450,0.041209714,1.501358782,1290,0.03170635,1.155130733,1610,0.049427358,1.800745264
669,669,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_56,56,black,Non-Fiber,Black,0,0,done,0.155,0.788,0.326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,326,7.88,326,166.94,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.8,788,433.4,166.94,0.000788,0.000326,0.00016694,0.329373383,0.000350027,998,1450,0.021047032,0.766788769,1290,0.01619338,0.589959764,1610,0.025244028,0.919694387
670,670,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_57,57,black,Non-Fiber,Black,0,0,done,0.093,0.634,0.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,346,6.34,634,320.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.4,634,348.7,320.17,0.000634,0.000346,0.00032017,0.683593552,0.000412587,998,1450,0.037203832,1.355415836,1290,0.028624263,1.04284366,1610,0.044622661,1.625699783
671,671,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_58,58,black,Non-Fiber,Black,0,0,done,0.131,0.674,0.345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,345,6.74,674,340.37,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,67.4,674,370.7,340.37,0.000674,0.000345,0.00034037,0.705848959,0.000429349,998,1450,0.039153606,1.426450332,1290,0.030124401,1.097496905,1610,0.04696124,1.710899292
672,672,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_62,62,black,Non-Fiber,Black,0,0,done,0.29,0.788,0.634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,634,7.88,788,397.94,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.8,788,433.4,397.94,0.000788,0.000634,0.00039794,0.563001897,0.000583639,998,1450,0.043703682,1.592219419,1290,0.033625185,1.225038016,1610,0.052418649,1.909724452
673,673,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_70,70,black,Non-Fiber,Black,0,0,done,0.082,0.5,0.293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,293,5,500,252.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50,500,275,252.5,5.00E-04,0.000293,0.0002525,0.659694055,0.000333196,998,1450,0.030694595,1.118270307,1290,0.023616121,0.860386214,1610,0.036815415,1.341264981
674,674,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_14,14,black,Non-Fiber,Black,0,0,0,0.184,0.81,0.341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,341,8.1,341,174.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81,810,445.5,174.55,0.00081,0.000341,0.00017455,0.332123919,0.00036396,998,1450,0.021823238,0.795067636,1290,0.016790585,0.611717247,1610,0.026175018,0.953612352
675,675,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_65,65,black,Non-Fiber,Black,0,0,0,0.134,0.507,0.401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,401,5.07,507,256.035,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.7,507,278.85,256.035,0.000507,0.000401,0.000256035,0.567836325,0.00037338,998,1450,0.03072918,1.11953033,1290,0.02364273,0.861355664,1610,0.036856897,1.342776266
676,676,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_76,76,black,Non-Fiber,Black,0,0,0,0.089,0.45,0.319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,319,4.5,450,227.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,45,450,247.5,227.25,0.00045,0.000319,0.00022725,0.599794244,0.000319523,998,1450,0.028034957,1.021373963,1290,0.021569821,0.785835117,1610,0.033625418,1.225046503
677,677,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_79,79,black,Non-Fiber,Black,0,0,0,0.146,0.573,0.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,410,5.73,573,289.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.3,573,315.15,289.365,0.000573,0.00041,0.000289365,0.59700334,0.000408127,998,1450,0.034003103,1.23880638,1290,0.026161654,0.953125488,1610,0.040783673,1.485837195
678,678,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_86,86,black,Non-Fiber,Black,0,0,0,0.151,0.582,0.431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,431,5.82,582,293.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.2,582,320.1,293.91,0.000582,0.000431,0.00029391,0.586832605,0.000419313,998,1450,0.034390282,1.252912153,1290,0.026459546,0.963978332,1610,0.04124806,1.502755805
679,679,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_6,6,black,Non-Fiber,Black,0,0,done,0.241,1.054,0.432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,432,10.54,432,221.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.4,1054,579.7,221.27,0.001054,0.000432,0.00022127,0.327914301,0.000465317,998,1450,0.026360401,0.960366278,1290,0.020281434,0.738896402,1610,0.031616938,1.151873254
680,680,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_35,35,black,Non-Fiber,Black,0,0,done,1.122,2.001,1.112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,1112,20.01,2001,1010.505,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,200.1,2001,1100.55,1010.505,0.002001,0.001112,0.001010505,0.677427042,0.001310077,998,1450,0.093250586,3.397320017,1290,0.071746087,2.613864726,1610,0.111845719,4.074780793
681,681,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_36,36,black,Non-Fiber,Black,0,0,done,0.325,0.797,0.658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,658,7.97,797,402.485,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.7,797,438.35,402.485,0.000797,0.000658,0.000402485,0.555785986,0.000595403,998,1450,0.04406464,1.605369897,1290,0.033902902,1.235155865,1610,0.052851586,1.925497271
682,682,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_37,37,black,Non-Fiber,Black,0,0,done,0.174,0.579,0.475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,475,5.79,579,292.395,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.9,579,318.45,292.395,0.000579,0.000475,0.000292395,0.557550045,0.000431632,998,1450,0.03413172,1.243492184,1290,0.026260611,0.956730699,1610,0.040937938,1.491457396
683,683,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_39,39,black,Non-Fiber,Black,0,lots stuck to it,done,0.793,1.559,1.003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559,1003,15.59,1559,787.295,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,155.9,1559,857.45,787.295,0.001559,0.001003,0.000787295,0.629598913,0.001071753,998,1450,0.075999527,2.768826706,1290,0.058473291,2.130308132,1610,0.091154619,3.320959411
684,684,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_40,40,black,Non-Fiber,Black,0,0,done,0.393,1.023,0.851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023,851,10.23,1023,516.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.3,1023,562.65,516.615,0.001023,0.000851,0.000516615,0.553687112,0.000766168,998,1450,0.053791609,1.959744344,1290,0.041386737,1.507808092,1610,0.064518212,2.350537651
685,685,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_48,48,black,Non-Fiber,Black,0,0,done,0.104,0.442,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,357,4.42,442,223.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.2,442,243.1,223.21,0.000442,0.000357,0.00022321,0.561912127,0.000327794,998,1450,0.027515587,1.002452171,1290,0.021170223,0.771276876,1610,0.033002479,1.202351511
686,686,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_50,50,black,Non-Fiber,Black,0,0,done,0.123,0.618,0.311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,311,6.18,311,158.59,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,61.8,618,339.9,158.59,0.000618,0.000311,0.00015859,0.361744025,0.000312374,998,1450,0.020327191,0.740563403,1290,0.015639541,0.569782224,1610,0.024380643,0.888239411
687,687,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_51,51,black,Non-Fiber,Black,0,0,done,0.201,1.022,0.376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,376,10.22,376,193.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.2,1022,562.1,193.11,0.001022,0.000376,0.00019311,0.311519612,0.000420224,998,1450,0.023559865,0.858336709,1290,0.018126729,0.660395852,1610,0.028257946,1.029497933
688,688,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_52,52,black,Non-Fiber,Black,0,0,done,0.144,0.553,0.368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,368,5.53,553,279.265,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.3,553,304.15,279.265,0.000553,0.000368,0.000279265,0.619056139,0.000384471,998,1450,0.033130285,1.207007751,1290,0.025490117,0.928659935,1610,0.039736807,1.44769759
689,689,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_53,53,black,Non-Fiber,Black,0,0,done,0.183,0.723,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,360,7.23,360,183.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.3,723,397.65,183.615,0.000723,0.00036,0.000183615,0.359904899,0.000362897,998,1450,0.022847341,0.832377934,1290,0.017578521,0.640423425,1610,0.027403338,0.99836271
690,690,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_57,57,black,Non-Fiber,Black,0,0,done,0.139,0.59,0.334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,334,5.9,590,297.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59,590,324.5,297.95,0.00059,0.000334,0.00029795,0.671187949,0.00038867,998,1450,0.035080649,1.278063713,1290,0.026990707,0.983329695,1610,0.042076093,1.532922846
691,691,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_58,58,black,Non-Fiber,Black,0,0,done,0.302,0.929,0.669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,669,9.29,929,469.145,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.9,929,510.95,469.145,0.000929,0.000669,0.000469145,0.595094829,0.000663106,998,1450,0.050039702,1.823054287,1290,0.038500056,1.402640102,1610,0.060018137,2.186590182
692,692,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_59,59,black,Non-Fiber,Black,0,0,done,0.36,1.533,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533,372,15.33,372,193.665,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,153.3,1533,843.15,193.665,0.001533,0.000372,0.000193665,0.256453478,0.000479784,998,1450,0.023309777,0.84922545,1290,0.017934314,0.653385739,1610,0.027957988,1.018569795
693,693,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_62,62,black,Non-Fiber,Black,0,0,done,0.148,0.622,0.328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,328,6.22,622,314.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.2,622,342.1,314.11,0.000622,0.000328,0.00031411,0.695423958,0.000400174,998,1450,0.036681353,1.336380827,1290,0.028222274,1.028198311,1610,0.043995995,1.602868996
694,694,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_72,72,black,Non-Fiber,Black,0,0,done,0.294,1.08,0.509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,509,10.8,509,259.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,108,1080,594,259.9,0.00108,0.000509,0.0002599,0.350538328,0.000522776,998,1450,0.030115542,1.097174167,1290,0.023170603,0.844155051,1610,0.036120893,1.315962053
695,695,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_73,73,black,Non-Fiber,Black,0,0,done,0.143,0.735,0.325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,325,7.35,325,166.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.5,735,404.25,166.175,0.000735,0.000325,0.000166175,0.340001112,0.000341124,998,1450,0.021014281,0.765595588,1290,0.016168182,0.589041742,1610,0.025204746,0.918263272
696,696,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_4,4,black,Non-Fiber,Black,0,0,0,0.426,1.265,0.567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265,567,12.65,567,289.825,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,126.5,1265,695.75,289.825,0.001265,0.000567,0.000289825,0.342215008,0.000592384,998,1450,0.0328064,1.195207918,1290,0.025240923,0.919581259,1610,0.039348336,1.433544749
