"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"1746","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_45",45,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.125",0.483,0.367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,367,4.83,483,243.915,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,48.3,483,265.65,243.915,0.000483,0.000367,0.000243915,0.579337860793017,0.000350981237826345,998,1610,0.613226452905812,6.38332853858188,4.6,0.0355018259026718,12.4604748004152,2.23362954876108,0.0355018259026718,0.002,9.81,0.152799869109892,0.580854978958448,0.580854978958448
"1747","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_50",50,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.379",1.17,0.617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,617,11.7,1170,590.85,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,117,1170,643.5,590.85,0.00117,0.000617,0.00059085,0.69541127366918,0.000752747673428155,998,1610,0.613226452905812,13.6902922102134,4.6,0.0729338258594891,54.9007677299447,1.13506323031291,0.0729338258594891,0.002,9.81,0.152799869109892,1.19329005784416,1.19329005784416
"1748","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_53",53,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.343",0.903,0.587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,587,9.03,903,456.015,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.3,903,496.65,456.015,0.000903,0.000587,0.000456015,0.626348732130838,0.000622923899091463,998,1610,0.613226452905812,11.3291751065127,4.6,0.0588710983325979,36.6722141171388,1.44164835752488,0.0588710983325979,0.002,9.81,0.152799869109892,0.963205967968772,0.963205967968772
"1749","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_54",54,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.382",1.696,0.362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,362,16.96,362,189.48,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,169.6,1696,932.8,189.48,0.001696,0.000362,0.00018948,0.241822199411938,0.00048816420524446,998,1610,0.613226452905812,8.87828797387987,4.6,0.0273662233647193,13.3592106793806,5.22835203285306,0.0273662233647193,0.002,9.81,0.152799869109892,0.447746184668487,0.447746184668487
"1750","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_56",56,"black","Non-Fiber","Black",0,"soft texture, emits a powdery form.","done","0.382",1.45,0.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,630,14.5,630,322.25,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,145,1450,797.5,322.25,0.00145,0.00063,0.00032225,0.337162022383471,0.000665222851046464,998,1610,0.613226452905812,12.0984700945828,4.6,0.0427899067034379,28.4648237332732,2.91415806882222,0.0427899067034379,0.002,9.81,0.152799869109892,0.700097240801037,0.700097240801037
"1751","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_58",58,"black","Non-Fiber","Black",0,"rubbery texture, could make dents.","0","0.791",1.261,0.864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261,864,12.61,1261,636.805,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,126.1,1261,693.55,636.805,0.001261,0.000864,0.000636805,0.610087392229513,0.000885275471384678,998,1610,0.613226452905812,16.100587643925,4.6,0.0767648485040037,67.9580374451552,1.20498672308452,0.0767648485040037,0.002,9.81,0.152799869109892,1.25597045585156,1.25597045585156
"1752","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_60",60,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.299",0.737,0.574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,574,7.37,737,372.185,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,73.7,737,405.35,372.185,0.000737,0.000574,0.000372185,0.57222809376087,0.000539982164511518,998,1610,0.613226452905812,9.82070603659165,4.6,0.049740421357614,26.8589403883994,1.75060885308735,0.049740421357614,0.002,9.81,0.152799869109892,0.813816491587459,0.813816491587459
"1753","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_61",61,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.295",0.904,0.515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,515,9.04,904,456.52,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,90.4,904,497.2,456.52,0.000904,0.000515,0.00045652,0.669070649468785,0.000596776650671228,998,1610,0.613226452905812,10.8536326584892,4.6,0.0591830124921885,35.3190399717217,1.36661540665266,0.0591830124921885,0.002,9.81,0.152799869109892,0.968309279925248,0.968309279925248
"1754","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_62",62,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.147",0.535,0.411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,411,5.35,535,270.175,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.5,535,294.25,270.175,0.000535,0.000411,0.000270175,0.57616564384595,0.000390193701444314,998,1610,0.613226452905812,7.09648927512396,4.6,0.038513859410056,15.0278653601157,2.10996279797396,0.038513859410056,0.002,9.81,0.152799869109892,0.630135674107766,0.630135674107766
"1755","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_63",63,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.305",0.938,0.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,513,9.38,938,473.69,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.8,938,515.9,473.69,0.000938,0.000513,0.00047369,0.682863838142345,0.000610855009789991,998,1610,0.613226452905812,11.1096770900826,4.6,0.0610401233996921,37.2866651769011,1.31503090361326,0.0610401233996921,0.002,9.81,0.152799869109892,0.998693973942361,0.998693973942361
"1756","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_J_65",65,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.259",0.975,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,428,9.75,428,218.875,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,97.5,975,536.25,218.875,0.000975,0.000428,0.000218875,0.338822284801589,0.000450347940778793,998,1610,0.613226452905812,8.1905200416644,4.6,0.0314113171042792,14.1460219750618,3.66104031952504,0.0314113171042792,0.002,9.81,0.152799869109892,0.513929057780943,0.513929057780943
"1757","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_2",2,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.26",0.8,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,481,8,800,404,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80,800,440,404,8e-04,0.000481,0.000404,0.651274139021353,0.000537698480872022,998,1610,0.613226452905812,9.77917246904436,4.6,0.0535739625456115,28.8066382750699,1.50265712476821,0.0535739625456115,0.002,9.81,0.152799869109892,0.8765380961662,0.8765380961662
"1758","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_4",4,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.251",1.022,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,406,10.22,406,208.11,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,102.2,1022,562.1,208.11,0.001022,0.000406,0.00020811,0.323075841757989,0.000442001041677008,998,1610,0.613226452905812,8.03871420846642,4.6,0.0300736227185718,13.2925725686101,3.91994906150264,0.0300736227185718,0.002,9.81,0.152799869109892,0.492042678010138,0.492042678010138
"1759","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_5",5,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.199",0.692,0.525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,525,6.92,692,349.46,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.2,692,380.6,349.46,0.000692,0.000525,0.00034946,0.579782060860146,0.000502598232324013,998,1610,0.613226452905812,9.14080097187996,4.6,0.0473369259713714,23.791455316864,1.79907586828776,0.0473369259713714,0.002,9.81,0.152799869109892,0.774492253284055,0.774492253284055
"1760","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_6",6,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.19",0.764,0.364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,364,7.64,364,185.82,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,76.4,764,420.2,185.82,0.000764,0.000364,0.00018582,0.352366882909634,0.000372473802568825,998,1610,0.613226452905812,6.77421582001508,4.6,0.0276272755298087,10.2904363712045,3.91424710957005,0.0276272755298087,0.002,9.81,0.152799869109892,0.452017329771721,0.452017329771721
"1761","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_7",7,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.133",0.502,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,451,5.02,502,253.51,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,50.2,502,276.1,253.51,0.000502,0.000451,0.00025351,0.532788651557427,0.000385737431884633,998,1610,0.613226452905812,7.01544268462217,4.6,0.0364108509905497,14.0450281538287,2.33377375156659,0.0364108509905497,0.002,9.81,0.152799869109892,0.59572778436681,0.59572778436681
"1762","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_11",11,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.42",1.05,0.837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,837,10.5,1050,530.25,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,105,1050,577.5,530.25,0.00105,0.000837,0.00053025,0.565618100068808,0.000775291718137442,998,1610,0.613226452905812,14.1003028559649,4.6,0.065970612620275,51.1464696049526,1.42887005727059,0.065970612620275,0.002,9.81,0.152799869109892,1.07936304207221,1.07936304207221
"1763","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_13",13,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.196",0.75,0.434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,434,7.5,750,378.75,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75,750,412.5,378.75,0.00075,0.000434,0.00037875,0.663860983587644,0.000497700272052984,998,1610,0.613226452905812,9.05172131117635,4.6,0.0509430580547332,25.3543738530517,1.53824842730852,0.0509430580547332,0.002,9.81,0.152799869109892,0.8334931559741,0.8334931559741
"1764","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_15",15,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.144",0.588,0.418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,418,5.88,588,296.94,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.8,588,323.4,296.94,0.000588,0.000418,0.00029694,0.598951835655762,0.000417901667459657,998,1610,0.613226452905812,7.60041663975222,4.6,0.0416446144262292,17.4033538094357,1.93279163774151,0.0416446144262292,0.002,9.81,0.152799869109892,0.681358803983644,0.681358803983644
"1765","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_17",17,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.15",0.647,0.391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,391,6.47,647,326.735,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,64.7,647,355.85,326.735,0.000647,0.000391,0.000326735,0.649613646735947,0.000435604374332261,998,1610,0.613226452905812,7.92237742229968,4.6,0.0451992565794679,19.6889938825824,1.71024478027771,0.0451992565794679,0.002,9.81,0.152799869109892,0.739517265995843,0.739517265995843
"1766","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_20",20,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.21",0.77,0.554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,554,7.7,770,388.85,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,77,770,423.5,388.85,0.00077,0.000554,0.00038885,0.595363023678746,0.000549449181880029,998,1610,0.613226452905812,9.99288356527643,4.6,0.0516506227225299,28.3793923984881,1.65198093915305,0.0516506227225299,0.002,9.81,0.152799869109892,0.845069812942435,0.845069812942435
"1767","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_21",21,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.129",0.597,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,322,5.97,597,301.485,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.7,597,328.35,301.485,0.000597,0.000322,0.000301485,0.687623337327397,0.000386989014971729,998,1610,0.613226452905812,7.03820534307008,4.6,0.0425435470961379,16.4638853841378,1.71498319538961,0.0425435470961379,0.002,9.81,0.152799869109892,0.69606648461101,0.69606648461101
"1768","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_22",22,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.318",0.942,0.557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,557,9.42,942,475.71,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,94.2,942,518.1,475.71,0.000942,0.000557,0.00047571,0.65673359329893,0.000629626201992166,998,1610,0.613226452905812,11.4510705150685,4.6,0.0610891659286005,38.463339526494,1.35326555141871,0.0610891659286005,0.002,9.81,0.152799869109892,0.999496372026765,0.999496372026765
"1769","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_27",27,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.121",0.506,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,377,5.06,506,255.53,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,50.6,506,278.3,255.53,0.000506,0.000377,0.00025553,0.585054011426699,0.000365295722960212,998,1610,0.613226452905812,6.64366741605581,4.6,0.0368720826671608,13.4692140949492,2.15515184508511,0.0368720826671608,0.002,9.81,0.152799869109892,0.603274120618567,0.603274120618567
"1770","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_28",28,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.375",0.879,0.628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,628,8.79,879,443.895,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.9,879,483.45,443.895,0.000879,0.000628,0.000443895,0.597456091982611,0.000625762582122653,998,1610,0.613226452905812,11.3808024998093,4.6,0.0574348764107029,35.9405965666569,1.52155212091791,0.0574348764107029,0.002,9.81,0.152799869109892,0.939707552520816,0.939707552520816
"1771","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_31",31,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.189",0.971,0.403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971,403,9.71,403,206.355,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,97.1,971,534.05,206.355,0.000971,0.000403,0.000206355,0.329877624370822,0.000432228192547608,998,1610,0.613226452905812,7.86097448899509,4.6,0.0299120797263995,12.9288441554816,3.87479290858086,0.0299120797263995,0.002,9.81,0.152799869109892,0.489399629408176,0.489399629408176
"1772","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_32",32,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.134",0.634,0.391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,391,6.34,634,320.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.4,634,348.7,320.17,0.000634,0.000391,0.00032017,0.643054272945888,0.000429749668571795,998,1610,0.613226452905812,7.81589734206167,4.6,0.0444411654330181,19.0985761157838,1.74531289091432,0.0444411654330181,0.002,9.81,0.152799869109892,0.727113931639834,0.727113931639834
"1773","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_33",33,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.165",0.722,0.519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,519,7.22,722,364.61,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,72.2,722,397.1,364.61,0.000722,0.000519,0.00036461,0.595629635606811,0.000515044053139241,998,1610,0.613226452905812,9.3671542769396,4.6,0.0490597919894555,25.2679541124172,1.71641221630831,0.0490597919894555,0.002,9.81,0.152799869109892,0.802680530344112,0.802680530344112
"1774","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_34",34,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.097",0.431,0.327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,327,4.31,431,217.655,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,43.1,431,237.05,217.655,0.000431,0.000327,0.000217655,0.57977053090126,0.00031303859838652,998,1610,0.613226452905812,5.69326221291354,4.6,0.0324112974468153,10.1459871246397,2.39019691889699,0.0324112974468153,0.002,9.81,0.152799869109892,0.530290006719599,0.530290006719599
"1775","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_40",40,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.453",1.121,0.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,661,11.21,1121,566.105,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,112.1,1121,616.55,566.105,0.001121,0.000661,0.000566105,0.657647925755974,0.000748573911714209,998,1610,0.613226452905812,13.6143836162758,4.6,0.0702179659727757,52.5633374608559,1.21777435074033,0.0702179659727757,0.002,9.81,0.152799869109892,1.14885513943529,1.14885513943529
"1776","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_44",44,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.333",1.717,0.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717,398,17.17,398,207.585,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,171.7,1717,944.35,207.585,0.001717,0.000398,0.000207585,0.251113051029047,0.000521534583064175,998,1610,0.613226452905812,9.48519815061485,4.6,0.0295129405114713,15.392019124648,4.80271451458311,0.0295129405114713,0.002,9.81,0.152799869109892,0.482869204721734,0.482869204721734
"1777","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_45",45,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.365",1.311,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311,667,13.11,1311,662.055,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,131.1,1311,721.05,662.055,0.001311,0.000667,0.000662055,0.707994374612368,0.000833439728227929,998,1610,0.613226452905812,15.1578461439512,4.6,0.0799800488503597,66.6585501775003,1.04505583199988,0.0799800488503597,0.002,9.81,0.152799869109892,1.30857521862207,1.30857521862207
"1778","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_46",46,"black","Non-Fiber","Black",0,"rubbery texture, bounces back.","0","0.423",1.581,0.545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,545,15.81,545,280.405,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,158.1,1581,869.55,280.405,0.001581,0.000545,0.000280405,0.302079718086733,0.000622832656058699,998,1610,0.613226452905812,11.3275156609577,4.6,0.0380044509473016,23.6704131255604,3.45884479470684,0.0380044509473016,0.002,9.81,0.152799869109892,0.621801104423221,0.621801104423221
"1779","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_47",47,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.29",0.834,0.564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,564,8.34,834,421.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,83.4,834,458.7,421.17,0.000834,0.000564,0.00042117,0.614093996201081,0.000582953876313822,998,1610,0.613226452905812,10.6022365708109,4.6,0.0551712328182895,32.1622840324342,1.53616350154459,0.0551712328182895,0.002,9.81,0.152799869109892,0.902671467254516,0.902671467254516
"1780","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1.19,"SF-2","SAD-SF-2-N-2","SAD-SF-2","SAD-SF-2-N-2_S0-0_K_50",50,"black","Non-Fiber","Black",0,"rubbery texture, bounces back, could make dents.","0","0.382",1.001,0.655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,655,10.01,1001,505.505,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,100.1,1001,550.55,505.505,0.001001,0.000655,0.000505505,0.624291995930755,0.000692043845979839,998,1610,0.613226452905812,12.5862660333392,4.6,0.0639151733302352,44.232102367924,1.3587961067347,0.0639151733302352,0.002,9.81,0.152799869109892,1.04573344372874,1.04573344372874
