Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_38,38,gray,fragment,Non-Fiber,Blacks,0,0,0,0.206,0.624,0.5,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_18,18,black,TRWP,Non-Fiber,Blacks,0,squishy when touched,done,0.144,0.624,0.311,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_30,30,clear,fragment,Non-Fiber,Transparent,0,0,0,0.188,0.624,0.409,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.13,0.623,0.323,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_52,52,black,fragment,Non-Fiber,Blacks,0,0,done,0.136,0.623,0.344,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_H_8,8,white,fragment,Non-Fiber,Whites,0,0,0,0.171,0.623,0.391,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_62,62,black,TRWP,Non-Fiber,Blacks,0,0,done,0.148,0.622,0.328,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_43,43,black,fragment,Non-Fiber,Blacks,0,0,done,0.102,0.622,0.258,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_34,34,black,fragment,Non-Fiber,Blacks,0,0,done,0.106,0.622,0.326,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_3,3,black,TRWP,Non-Fiber,Blacks,0,0,0,0.125,0.622,0.327,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_70,70,black,fragment,Non-Fiber,Blacks,0,0,done,0.102,0.621,0.459,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_1,1,black,fragment,Non-Fiber,Blacks,0,0,0,0.173,0.621,0.438,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_64,64,black,TRWP,Non-Fiber,Blacks,0,0,0,0.107,0.62,0.292,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_53,53,black,fragment,Non-Fiber,Blacks,0,0,0,0.191,0.62,0.43,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_79,79,black,fragment,Non-Fiber,Blacks,0,0,0,0.148,0.62,0.395,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_D_19,19,black,TRWP,Non-Fiber,Blacks,0,broken into pieces,done,0.099,0.619,0.271,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_1,1,white,fragment,Non-Fiber,Whites,0,0,0,0.183,0.619,0.482,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_21,21,black,TRWP,Non-Fiber,Blacks,0,0,0,0.191,0.618,0.436,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_39,39,white,fragment,Non-Fiber,Whites,0,0,0,0.106,0.618,0.269,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_50,50,black,TRWP,Non-Fiber,Blacks,0,0,done,0.123,0.618,0.311,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_6,6,red,fragment,Non-Fiber,Reds,0,0,0,0.216,0.618,0.531,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_71,71,gray,fragment,Non-Fiber,Blacks,0,0,0,0.196,0.618,0.462,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_2,2,clear,fragment,Non-Fiber,Transparent,0,0,0,0.01,0.618,0.336,1.232,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_11,11,blue,fragment,Non-Fiber,Blues,0,0,0,0.157,0.617,0.398,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_E_1,1,black,TRWP,Non-Fiber,Blacks,0,0,done,0.135,0.617,0.322,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_69,69,red,fragment,Non-Fiber,Reds,0,0,0,0.145,0.617,0.431,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_15,15,black,fragment,Non-Fiber,Blacks,0,0,0,0.117,0.616,0.277,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_76,76,black,TRWP,Non-Fiber,Blacks,0,0,0,0.14,0.616,0.34,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_51,51,gray,fragment,Non-Fiber,Blacks,0,0,0,0.124,0.616,0.441,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_14,14,black,TRWP,Non-Fiber,Blacks,0,0,done,0.115,0.616,0.268,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_62,62,black,TRWP,Non-Fiber,Blacks,0,0,0,0.121,0.616,0.372,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_42,42,black,TRWP,Non-Fiber,Blacks,0,0,done,0.14,0.615,0.387,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_D_45,45,white,fragment,Non-Fiber,Whites,0,0,0,0.141,0.615,0.41,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_72,72,black,TRWP,Non-Fiber,Blacks,0,0,0,0.118,0.615,0.315,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_67,67,gray,fragment,Non-Fiber,Blacks,0,0,0,0.151,0.615,0.422,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_60,60,black,TRWP,Non-Fiber,Blacks,0,0,done,0.13,0.615,0.36,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_83,83,black,TRWP,Non-Fiber,Blacks,0,0,0,0.121,0.614,0.317,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_56,56,black,TRWP,Non-Fiber,Blacks,0,0,done,0.163,0.614,0.429,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.184,0.614,0.409,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_50,50,black,fragment,Non-Fiber,Blacks,0,0,0,0.126,0.614,0.338,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_60,60,blue,fragment,Non-Fiber,Blues,0,0,0,0.159,0.614,0.45,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_34,34,clear,fragment,Non-Fiber,Transparent,0,0,0,0.007,0.614,0.191,0.783,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_57,57,black,TRWP,Non-Fiber,Blacks,0,0,done,0.033,0.613,0.103,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_3,3,black,fragment,Non-Fiber,Blacks,0,0,0,0.189,0.613,0.485,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_75,75,black,TRWP,Non-Fiber,Blacks,0,0,done,0.13,0.612,0.388,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_43,43,black,TRWP,Non-Fiber,Blacks,0,0,done,0.079,0.612,0.247,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_39,39,black,TRWP,Non-Fiber,Blacks,0,0,done,0.149,0.612,0.377,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_67,67,black,fragment,Non-Fiber,Blacks,0,0,0,0.174,0.611,0.507,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_78,78,gray,fragment,Non-Fiber,Blacks,0,0,0,0.148,0.61,0.402,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_25,25,black,fragment,Non-Fiber,Blacks,0,0,done,0.164,0.61,0.445,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_C_35,35,gray,fragment,Non-Fiber,Blacks,0,0,0,0.102,0.61,0.373,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_41,41,black,TRWP,Non-Fiber,Blacks,0,"bounce back, retains original shape",done,0.186,0.609,0.465,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_33,33,black,TRWP,Non-Fiber,Blacks,0,0,done,0.079,0.609,0.249,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_3,3,red,fragment,Non-Fiber,Reds,0,0,0,0.151,0.609,0.404,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-1_C_36,36,gray,fragment,Non-Fiber,Blacks,0,0,0,0.173,0.609,0.466,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_45,45,black,TRWP,Non-Fiber,Blacks,0,0,0,0.108,0.609,0.275,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_55,55,brown,fragment,Non-Fiber,Blacks,0,0,0,0.162,0.608,0.435,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_28,28,black,TRWP,Non-Fiber,Blacks,0,0,0,0.189,0.608,0.471,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_36,36,gray,fragment,Non-Fiber,Blacks,0,0,0,0.186,0.608,0.462,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_10,10,black,TRWP,Non-Fiber,Blacks,0,0,done,0.132,0.608,0.327,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_34,34,gray,fragment,Non-Fiber,Blacks,0,0,0,0.214,0.607,0.491,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_55,55,black,fragment,Non-Fiber,Blacks,0,0,done,0.104,0.607,0.428,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_5,5,blue,fragment,Non-Fiber,Blues,0,0,0,0.111,0.607,0.351,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_C_8,8,black,TRWP,Non-Fiber,Blacks,0,0,done,0.068,0.606,0.19,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_35,35,black,fragment,Non-Fiber,Blacks,0,0,done,0.158,0.606,0.411,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-5_A_3,3,brown,fragment,Non-Fiber,Blacks,0,0,0,0.146,0.606,0.402,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.118,0.606,0.383,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_A_30,30,pink,fragment,Non-Fiber,Reds,0,0,0,0.137,0.605,0.364,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_29,29,yellow,fragment,Non-Fiber,Yellows,0,0,done,0.096,0.605,0.386,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_46,46,black,fragment,Non-Fiber,Blacks,0,0,done,0.083,0.605,0.211,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_42,42,blue,film,Non-Fiber,Blues,0,0,0,0.131,0.605,0.343,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_29,29,black,TRWP,Non-Fiber,Blacks,0,0,0,0.184,0.605,0.462,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_B_53,53,black,TRWP,Non-Fiber,Blacks,0,0,done,0.117,0.605,0.435,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_27,27,white,fragment,Non-Fiber,Whites,0,0,0,0.151,0.604,0.478,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_22,22,gray,fragment,Non-Fiber,Blacks,0,0,0,0.129,0.603,0.3,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_23,23,pink,fragment,Non-Fiber,Reds,0,0,0,0.119,0.603,0.314,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_37,37,black,fragment,Non-Fiber,Blacks,0,0,done,0.103,0.603,0.357,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_84,84,black,TRWP,Non-Fiber,Blacks,0,0,0,0.099,0.602,0.268,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_94,94,black,TRWP,Non-Fiber,Blacks,0,0,0,0.16,0.602,0.397,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_22,22,brown,fragment,Non-Fiber,Blacks,0,0,0,0.191,0.602,0.482,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_54,54,black,TRWP,Non-Fiber,Blacks,0,0,0,0.061,0.602,0.321,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_85,85,black,TRWP,Non-Fiber,Blacks,0,0,0,0.141,0.601,0.403,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_95,95,black,fragment,Non-Fiber,Blacks,0,0,0,0.133,0.601,0.353,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_43,43,black,TRWP,Non-Fiber,Blacks,0,0,0,0.134,0.601,0.369,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_A_12,12,black,TRWP,Non-Fiber,Blacks,0,0,done,0.196,0.6,0.464,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_12,12,red,fragment,Non-Fiber,Reds,0,0,0,0.147,0.599,0.316,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_26,26,black,TRWP,Non-Fiber,Blacks,0,0,done,0.126,0.599,0.344,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_60,60,gray,fragment,Non-Fiber,Blacks,0,0,0,0.103,0.599,0.376,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_16,16,black,TRWP,Non-Fiber,Blacks,0,0,done,0.118,0.599,0.312,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_B_83,83,blue,fragment,Non-Fiber,Blues,0,0,0,0.135,0.599,0.357,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_45,45,black,TRWP,Non-Fiber,Blacks,0,0,0,0.112,0.599,0.293,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_46,46,black,fragment,Non-Fiber,Blacks,0,breaks easily,done,0.074,0.599,0.239,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_E_35,35,black,fragment,Non-Fiber,Blacks,0,0,done,0.104,0.599,0.327,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_72,72,black,TRWP,Non-Fiber,Blacks,0,0,done,0.158,0.598,0.429,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_64,64,gray,film,Non-Fiber,Blacks,0,0,0,0.1,0.598,0.382,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_C_52,52,black,TRWP,Non-Fiber,Blacks,0,0,done,0.097,0.598,0.23,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_6,6,black,fragment,Non-Fiber,Blacks,0,0,done,0.083,0.597,0.26,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_56,56,black,fragment,Non-Fiber,Blacks,0,0,0,0.126,0.597,0.363,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_9,9,gray,fragment,Non-Fiber,Blacks,0,0,0,0.173,0.596,0.486,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_28,28,black,TRWP,Non-Fiber,Blacks,0,0,0,0.163,0.596,0.371,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_26,26,black,fragment,Non-Fiber,Blacks,0,0,0,0.172,0.596,0.454,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_32,32,black,fragment,Non-Fiber,Blacks,0,0,0,0.131,0.596,0.372,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_D_32,32,black,TRWP,Non-Fiber,Blacks,0,0,done,0.172,0.596,0.465,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_86,86,black,fragment,Non-Fiber,Blacks,0,0,0,0.209,0.595,0.541,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_7,7,black,TRWP,Non-Fiber,Blacks,0,0,done,0.141,0.594,0.411,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_B_83,83,gray,fragment,Non-Fiber,Blacks,0,0,0,0.056,0.591,0.192,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_F_22,22,black,TRWP,Non-Fiber,Blacks,0,"breaks easily, some part of the particle stay intact",done,0.128,0.591,0.395,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_H_4,4,black,TRWP,Non-Fiber,Blacks,0,0,done,0.085,0.591,0.283,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_C_2,2,black,TRWP,Non-Fiber,Blacks,0,0,done,0.128,0.591,0.393,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_57,57,black,TRWP,Non-Fiber,Blacks,0,0,done,0.139,0.59,0.334,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_1,1,black,fragment,Non-Fiber,Blacks,0,0,0,0.188,0.59,0.49,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_27,27,black,fragment,Non-Fiber,Blacks,0,0,done,0.131,0.59,0.338,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_H_1,1,black,TRWP,Non-Fiber,Blacks,0,0,done,0.182,0.59,0.481,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_A_38,38,black,TRWP,Non-Fiber,Blacks,0,0,done,0.162,0.589,0.425,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_A_26,26,black,TRWP,Non-Fiber,Blacks,0,0,done,0.148,0.588,0.372,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_55,55,black,fragment,Non-Fiber,Blacks,0,0,0,0.12,0.588,0.335,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_11,11,red,fragment,Non-Fiber,Reds,0,0,0,0.144,0.588,0.411,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_C_30,30,black,TRWP,Non-Fiber,Blacks,0,0,0,0.102,0.587,0.315,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_83,83,black,fragment,Non-Fiber,Blacks,0,0,0,0.152,0.587,0.358,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_A_81,81,black,TRWP,Non-Fiber,Blacks,0,0,0,0.145,0.587,0.343,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_D_14,14,black,TRWP,Non-Fiber,Blacks,0,0,done,0.087,0.586,0.232,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_66,66,black,TRWP,Non-Fiber,Blacks,0,0,done,0.149,0.586,0.379,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_D_73,73,black,TRWP,Non-Fiber,Blacks,0,0,0,0.115,0.586,0.314,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-4_C_7,7,black,TRWP,Non-Fiber,Blacks,0,0,done,0.136,0.586,0.354,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_50,50,black,TRWP,Non-Fiber,Blacks,0,0,0,0.116,0.586,0.389,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_61,61,black,TRWP,Non-Fiber,Blacks,0,very squishy,done,0.142,0.586,0.401,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_17,17,black,TRWP,Non-Fiber,Blacks,0,squishy when touched,done,0.134,0.585,0.358,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_10,10,black,TRWP,Non-Fiber,Blacks,0,0,done,0.075,0.585,0.228,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_B_16,16,black,TRWP,Non-Fiber,Blacks,0,0,0,0.172,0.584,0.507,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_6,6,black,TRWP,Non-Fiber,Blacks,0,0,0,0.095,0.584,0.244,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_A_18,18,black,TRWP,Non-Fiber,Blacks,0,0,0,0.145,0.584,0.383,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_B_39,39,black,TRWP,Non-Fiber,Blacks,0,0,0,0.111,0.584,0.292,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_43,43,purple,fragment,Non-Fiber,Blues,0,0,0,0.207,0.584,0.499,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_D_27,27,gray,fragment,Non-Fiber,Blacks,0,0,0,0.136,0.584,0.442,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-5_E_1,1,black,TRWP,Non-Fiber,Blacks,0,0,done,0.076,0.583,0.253,0,sub
SAD,3,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-4_A_34,34,red,fragment,Non-Fiber,Reds,0,0,0,0.146,0.583,0.363,0,sub
SAD,1,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_86,86,black,TRWP,Non-Fiber,Blacks,0,0,0,0.151,0.582,0.431,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_28,28,white,foam,Non-Fiber,Whites,0,0,0,0.153,0.582,0.391,0,sub
SAD,2,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_E_38,38,black,TRWP,Non-Fiber,Blacks,0,0,done,0.106,0.582,0.339,0,sub
