Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,filter
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_1,1,green,fragment,Non-Fiber,Greens,0,0,0,0.66,1.298,1.07,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_2,2,green,fragment,Non-Fiber,Greens,0,0,0,0.537,1.205,0.753,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_3,3,blue,fragment,Non-Fiber,Blues,0,0,0,0.19,1.166,0.324,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_4,4,blue,fragment,Non-Fiber,Blues,0,0,0,0.155,0.981,0.24,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_5,5,blue,fragment,Non-Fiber,Blues,0,0,done,0.232,0.808,0.529,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_6,6,pink,fragment,Non-Fiber,Reds,0,0,0,0.34,1.244,0.653,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.122,0.691,0.577,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_10,10,pink,fragment,Non-Fiber,Reds,0,"can make a dent within the sample, like wax.",0,4.251,4.184,1.766,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_11,11,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.131,0.51,0.373,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_12,12,blue,fragment,Non-Fiber,Blues,0,0,0,0.263,0.915,0.51,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_13,13,blue,fragment,Non-Fiber,Blues,0,0,0,0.17,0.693,0.489,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_14,14,green,fragment,Non-Fiber,Greens,0,0,0,0.208,0.959,0.58,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_16,16,blue,fragment,Non-Fiber,Blues,0,0,0,0.031,0.598,0.269,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_18,18,green,fragment,Non-Fiber,Greens,0,0,0,0.253,0.733,0.533,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_19,19,black,fragment,Non-Fiber,Blacks,0,could be dented,done,0.196,0.822,0.491,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_21,21,pink,fragment,Non-Fiber,Reds,0,0,0,0.07,1.363,0.223,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_23,23,white,fragment,Non-Fiber,Whites,0,smaller pieces fall off when pressure is put on the sample.,0,0.552,1.19,0.817,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_24,24,black,fragment,Non-Fiber,Blacks,0,could be dented,done,0.95,1.694,0.788,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_25,25,blue,fragment,Non-Fiber,Blues,0,0,0,0.334,1.738,0.405,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_26,26,blue,fragment,Non-Fiber,Blues,0,0,0,0.12,0.721,0.521,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_27,27,orange,fragment,Non-Fiber,Yellows,0,0,0,0.788,2.472,0.957,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_28,28,black,fragment,Non-Fiber,Blacks,0,0,0,1.213,2.476,1.102,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_29,29,blue,fragment,Non-Fiber,Blues,0,0,0,0.137,0.653,0.32,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_31,31,white,fragment,Non-Fiber,Whites,0,has a gray fiber attached to it.,0,0.358,2.003,1.052,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_32,32,blue,fragment,Non-Fiber,Blues,0,0,0,0.388,0.989,0.741,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_33,33,blue,fragment,Non-Fiber,Blues,0,0,0,0.046,0.721,0.114,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_34,34,blue,fragment,Non-Fiber,Blues,0,0,0,0.211,0.65,0.495,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_35,35,pink,fragment,Non-Fiber,Reds,0,0,0,0.115,0.726,0.272,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.092,0.472,0.305,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_39,39,black,fragment,Non-Fiber,Blacks,0,dent could be made in the sample.,done,2.076,2.213,1.479,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_40,40,blue,fragment,Non-Fiber,Blues,0,0,0,0.054,0.383,0.213,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_41,41,blue,fragment,Non-Fiber,Blues,0,0,0,0.28,1.175,0.608,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_42,42,white,fragment,Non-Fiber,Whites,0,0,0,8.958,3.729,3.278,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_43,43,green,fragment,Non-Fiber,Greens,0,0,0,0.354,0.932,0.645,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_45,45,white,fragment,Non-Fiber,Whites,0,0,0,2.113,2.416,1.182,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_46,46,green,fragment,Non-Fiber,Greens,0,0,0,0.109,1.164,0.292,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_48,48,blue,fragment,Non-Fiber,Blues,0,0,0,0.128,0.731,0.467,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_49,49,black,fragment,Non-Fiber,Blacks,0,0,0,0.189,0.855,0.398,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_A_50,50,clear,fragment,Non-Fiber,Transparent,0,0,0,0.087,0.42,0.276,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_1,1,green,fragment,Non-Fiber,Greens,0,0,0,1.213,2.241,1.207,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_2,2,green,fragment,Non-Fiber,Greens,0,0,0,0.486,1.223,0.954,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_3,3,black,TW,Non-Fiber,Blacks,0,"rubbery texture, made a dent in the sample.",done,0.158,0.69,0.359,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_5,5,pink,fragment,Non-Fiber,Reds,0,0,0,0.205,0.817,0.597,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_6,6,white,fragment,Non-Fiber,Whites,0,"broke easily, has fibers as spikes around the sample.",done,0.655,1.504,0.891,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_7,7,green,fragment,Non-Fiber,Greens,0,0,0,0.196,0.818,0.474,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.056,0.5,0.181,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_10,10,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.571,1.805,0.543,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_11,11,blue,fragment,Non-Fiber,Blues,0,0,0,0.178,1.374,0.373,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_13,13,blue,fragment,Non-Fiber,Blues,0,0,0,0.223,0.869,0.371,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_14,14,white,fragment,Non-Fiber,Whites,0,0,0,0.577,1.221,0.636,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_16,16,green,fragment,Non-Fiber,Greens,0,0,0,0.235,0.812,0.5,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_17,17,blue,fragment,Non-Fiber,Blues,0,0,0,0.071,0.779,0.286,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_18,18,black,fragment,Non-Fiber,Blacks,0,0,done,1.223,2.069,1.278,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_20,20,white,fragment,Non-Fiber,Whites,0,0,0,0.246,0.648,0.573,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_21,21,black,foam,Non-Fiber,Blacks,0,0,0,0.363,0.92,0.626,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_22,22,blue,fragment,Non-Fiber,Blues,0,0,0,0.706,1.477,0.758,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_24,24,blue,fragment,Non-Fiber,Blues,0,0,0,0.083,0.524,0.36,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_27,27,green,fragment,Non-Fiber,Greens,0,0,0,0.115,0.561,0.431,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_28,28,white,fragment,Non-Fiber,Whites,0,0,0,0.592,1.153,0.715,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_29,29,black,fragment,Non-Fiber,Blacks,0,0,0,0.555,1.535,0.606,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_30,30,orange,fragment,Non-Fiber,Yellows,0,0,0,0.151,0.504,0.43,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.557,1.448,0.708,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_33,33,black,fragment,Non-Fiber,Blacks,0,broke easily,done,0.081,0.532,0.316,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_35,35,blue,film,Non-Fiber,Blues,0,0,0,0.09,0.834,0.286,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_36,36,black,fragment,Non-Fiber,Blacks,0,0,0,0.695,2.45,0.973,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_37,37,green,fragment,Non-Fiber,Greens,0,0,0,0.634,1.527,1.118,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_39,39,blue,fragment,Non-Fiber,Blues,0,0,0,0.236,1.44,0.707,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_40,40,green,fragment,Non-Fiber,Greens,0,0,0,0.453,1.312,0.88,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_41,41,green,fragment,Non-Fiber,Greens,0,0,0,0.16,0.954,0.377,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_42,42,white,foam,Non-Fiber,Whites,0,0,0,0.687,1.327,0.653,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_43,43,black,TW,Non-Fiber,Blacks,0,"very squishy, bounces back easily",done,0.628,1.383,0.696,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_44,44,blue,fragment,Non-Fiber,Blues,0,0,0,0.045,0.351,0.275,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_46,46,pink,foam,Non-Fiber,Reds,0,0,0,0.135,0.684,0.374,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_B_48,48,black,TW,Non-Fiber,Blacks,0,"squishy, bounces back, shiny",done,0.197,0.649,0.425,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.073,0.627,0.23,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_3,3,white,fragment,Non-Fiber,Whites,0,0,0,2.094,2.564,1.413,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_5,5,black,fragment,Non-Fiber,Blacks,0,made a dent in the particle.,0,0.816,1.905,1.039,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_6,6,blue,fragment,Non-Fiber,Blues,0,0,0,0.559,1.171,0.8,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_8,8,black,foam,Non-Fiber,Blacks,0,0,0,0.292,0.736,0.581,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_9,9,white,fragment,Non-Fiber,Whites,0,0,0,1.049,1.753,0.996,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_10,10,white,fragment,Non-Fiber,Whites,0,0,0,0.326,0.791,0.683,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_11,11,blue,fragment,Non-Fiber,Blues,0,0,0,0.038,0.35,0.217,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_12,12,blue,fragment,Non-Fiber,Blues,0,0,0,0.084,0.452,0.26,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_13,13,black,fragment,Non-Fiber,Blacks,0,shattered easily,done,2.029,2.311,1.249,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_14,14,blue,fragment,Non-Fiber,Blues,0,0,0,0.182,1.284,0.259,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_15,15,red,fragment,Non-Fiber,Reds,0,could be a natural.,done,0.222,0.871,0.462,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_17,17,green,fragment,Non-Fiber,Greens,0,0,0,0.416,1.135,0.652,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_18,18,clear,fragment,Non-Fiber,Transparent,0,0,done,0.133,0.527,0.338,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_19,19,green,fragment,Non-Fiber,Greens,0,0,done,0.16,0.571,0.423,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_20,20,white,fragment,Non-Fiber,Whites,0,0,0,0.043,0.562,0.26,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_21,21,black,TW,Non-Fiber,Blacks,0,"rubbery texture, bounces back",done,0.438,1.001,0.682,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_22,22,brown,fragment,Non-Fiber,Blacks,0,0,0,0.224,1.148,0.323,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_23,23,black,foam,Non-Fiber,Blacks,0,bounces back,done,0.211,0.738,0.544,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_24,24,orange,fragment,Non-Fiber,Yellows,0,0,0,0.098,0.514,0.307,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_25,25,black,TW,Non-Fiber,Blacks,0,rubbery texture.,0,0.329,0.995,0.56,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_26,26,black,TW,Non-Fiber,Blacks,0,rubbery texture.,0,0.374,0.939,0.781,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_27,27,blue,fragment,Non-Fiber,Blues,0,0,done,0.436,1.132,0.816,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_28,28,green,fragment,Non-Fiber,Greens,0,0,0,0.143,0.64,0.319,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_29,29,clear,film,Non-Fiber,Transparent,0,0,done,1.741,4.745,0.454,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_30,30,black,fragment,Non-Fiber,Blacks,0,0,0,0.321,2.277,0.502,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_31,31,white,fragment,Non-Fiber,Whites,0,0,done,0.092,0.561,0.285,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_32,32,white,fragment,Non-Fiber,Whites,0,0,done,0.065,0.368,0.226,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_33,33,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.143,0.857,0.291,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_34,34,black,fragment,Non-Fiber,Blacks,0,rubbery texture.,done,0.247,1.051,0.498,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_35,35,red,fragment,Non-Fiber,Reds,0,0,done,0.071,0.54,0.358,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_36,36,blue,fragment,Non-Fiber,Blues,0,0,0,0.077,0.372,0.319,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_37,37,black,TW,Non-Fiber,Blacks,0,fibers inside of particle,done,0.469,1.002,0.685,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_38,38,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.63,1.204,0.918,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_39,39,white,fragment,Non-Fiber,Whites,0,0,0,0.207,0.856,0.516,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_40,40,gray,fragment,Non-Fiber,Blacks,0,0,done,0.162,0.637,0.456,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_41,41,orange,fragment,Non-Fiber,Yellows,0,0,done,0.104,0.527,0.308,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_42,42,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.128,0.54,0.322,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_43,43,white,fragment,Non-Fiber,Whites,0,"two pieces in the circle, not sure if they are different and they just broke apart from one particle.",done,0.231,1.151,0.509,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_44,44,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.262,1.008,0.44,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_C_45,45,black,fragment,Non-Fiber,Blacks,0,broke easily.,0,0.311,0.96,0.528,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_D_1,1,blue,fragment,Non-Fiber,Blues,0,0,0,0.138,0.547,0.397,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_D_2,2,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.296,0.733,0.574,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_D_3,3,blue,fragment,Non-Fiber,Blues,0,0,0,0.334,0.963,0.661,0,All
SDC,1,SF-2,SDC-SF-2-N-1,SDC-SF-2,SDC-SF-2-N-1_S0-0_D_6,6,gray,fragment,Non-Fiber,Blacks,0,0,done,0.289,1.197,0.434,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_1,1,green,fragment,Non-Fiber,Greens,0,0,0,1.058,1.818,1.142,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_2,2,blue,fragment,Non-Fiber,Blues,0,0,0,0.102,0.678,0.384,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_4,4,black,fragment,Non-Fiber,Blacks,0,0,0,3.896,3.305,1.834,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_5,5,white,fragment,Non-Fiber,Whites,0,0,0,0.564,1.442,0.511,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.498,2.431,0.547,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_7,7,black,fragment,Non-Fiber,Blacks,0,0,0,0.16,0.893,0.375,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_9,9,black,fragment,Non-Fiber,Blacks,0,broken down easily.,done,0.538,1.311,0.718,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_10,10,blue,fragment,Non-Fiber,Blues,0,0,0,0.225,0.699,0.519,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_11,11,black,fragment,Non-Fiber,Blacks,0,0,done,0.267,1.047,0.5,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_12,12,black,fragment,Non-Fiber,Blacks,0,0,done,0.585,1.133,0.777,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_13,13,black,TW,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",done,0.107,0.693,0.3,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_14,14,clear,fragment,Non-Fiber,Transparent,0,0,0,0.224,0.797,0.539,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_15,15,white,foam,Non-Fiber,Whites,0,0,0,1.382,2.333,0.961,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_16,16,clear,fragment,Non-Fiber,Transparent,0,broke into pieces.,0,2.946,2.784,1.794,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_17,17,clear,fragment,Non-Fiber,Transparent,0,0,0,0.518,1.123,0.66,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_20,20,black,TW,Non-Fiber,Blacks,0,rubbery texture.,done,0.923,1.613,0.99,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_21,21,blue,fragment,Non-Fiber,Blues,0,0,0,0.128,0.556,0.357,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_22,22,white,foam,Non-Fiber,Whites,0,0,0,1.528,2.171,1.172,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_23,23,black,fragment,Non-Fiber,Blacks,0,0,0,0.073,0.471,0.272,0,All
SDC,2,SF-2,SDC-SF-2-N-2,SDC-SF-2,SDC-SF-2-N-2_S0-0_A_24,24,green,fragment,Non-Fiber,Greens,0,0,0,2.057,2.958,1.089,0,All
