Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_8,8,black,fragment,Non-Fiber,Blacks,0,0,0,0.251,0.825,0.589,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_9,9,pink,fragment,Non-Fiber,Reds,0,0,0,0.073,0.402,0.28,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_10,10,brown,fragment,Non-Fiber,Blacks,0,0,0,0.236,0.828,0.502,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_11,11,black,fragment,Non-Fiber,Blacks,0,0,0,0.14,0.742,0.357,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_13,13,black,fragment,Non-Fiber,Blacks,0,0,0,0.157,0.963,0.479,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_14,14,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",done,0.216,1.009,0.431,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_15,15,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",done,0.268,0.827,0.699,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_16,16,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.083,0.996,0.437,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_17,17,blue,fragment,Non-Fiber,Blues,0,0,0,0.064,1.99,0.386,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_18,18,blue,fragment,Non-Fiber,Blues,0,0,0,0.064,0.524,0.26,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_19,19,gray,fragment,Non-Fiber,Blacks,0,0,0,0.15,1.213,0.433,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_21,21,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.075,0.554,0.313,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_22,22,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.13,0.504,0.422,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_23,23,red,fragment,Non-Fiber,Reds,0,0,0,0.121,0.609,0.284,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_25,25,green,fragment,Non-Fiber,Greens,0,0,0,1.016,1.376,1.094,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_26,26,gray,fragment,Non-Fiber,Blacks,0,0,0,0.2,1.465,0.358,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_27,27,black,fragment,Non-Fiber,Blacks,0,0,0,0.149,0.62,0.395,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_28,28,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back.",0,0.113,1.275,0.776,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_30,30,green,fragment,Non-Fiber,Greens,0,0,0,0.255,1.361,0.866,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_31,31,black,fragment,Non-Fiber,Blacks,0,0,0,0.217,1.443,0.88,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_32,32,black,fragment,Non-Fiber,Blacks,0,0,0,0.17,0.785,0.564,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_33,33,black,fragment,Non-Fiber,Blacks,0,0,0,0.303,0.877,0.756,0
