Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-5_E_40,40,black,fragment,Non-Fiber,Black,0,0,0,0.165,0.691,0.451,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-5_A_36,36,black,fragment,Non-Fiber,Black,0,0,0,0.164,0.691,0.504,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_32,32,black,fiber,Fiber,Black,0,0,done,0.015,0.689,0.37,1.686,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_D_34,34,black,fragment,Non-Fiber,Black,0,0,done,0.135,0.687,0.348,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-5_D_16,16,green,fragment,Non-Fiber,Green,0,0,0,0.109,0.687,0.292,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_C_17,17,green,fragment,Non-Fiber,Green,0,0,done,0.21,0.686,0.451,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_F_15,15,black,fragment,Non-Fiber,Black,0,0,0,0.125,0.686,0.354,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_H_18,18,clear,fiber,Fiber,Transparent,0,0,0,0.000188,0.686,0.375,1.532,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_G_45,45,black,TRWP,Non-Fiber,Black,0,0,0,0.187,0.684,0.478,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_D_13,13,green,fragment,Non-Fiber,Green,0,0,done,0.034,0.684,0.175,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_A_2,2,black,TRWP,Non-Fiber,Black,0,0,done,0.165,0.681,0.374,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_G_9,9,black,fragment,Non-Fiber,Black,0,0,0,0.21,0.68,0.538,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_F_27,27,black,fragment,Non-Fiber,Black,0,0,done,0.178,0.68,0.504,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_D_5,5,black,fiber,Fiber,Black,0,0,0,0.000127,0.68,0.18,0.798,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_G_32,32,blue,fiber,Fiber,Blue,0,0,done,0.008,0.679,0.241,0.894,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-1_B_5,5,black,fragment,Non-Fiber,Black,0,0,done,0.198,0.678,0.392,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-5_C_20,20,gray,fiber,Fiber,Black,0,0,0,0.012,0.676,0.376,1.377,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_B_39,39,white,fragment,Non-Fiber,White,0,0,0,0.147,0.673,0.417,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_F_33,33,black,TRWP,Non-Fiber,Black,0,0,0,0.069,0.673,0.248,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_G_22,22,blue,fiber,Fiber,Blue,0,0,0,0.013,0.673,0.489,1.563,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_22,22,blue,fiber,Fiber,Blue,0,0,done,0.009,0.671,0.208,1,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-4_A_37,37,green,fragment,Non-Fiber,Green,0,0,0,0.189,0.67,0.388,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_A_12,12,clear,fragment,Non-Fiber,Transparent,0,0,done,0.1,0.67,0.421,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_B_40,40,black,fragment,Non-Fiber,Black,0,0,0,0.181,0.669,0.457,0,sub
