,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,polymer,plastic_or_not,Length..microns.,Width..microns.,material.1,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.
501,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_H_3,3,black,Non-Fiber,Black,0,0,0,0.186,0.818,0.474,0,Y,SAD-SF-2-N-1_S0-0_H_3.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,818,474,NA,8.18,818,413.09,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,81.8,818,449.9
502,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_H_4,4,gray,Non-Fiber,Black,0,0,0,0.619,2.446,0.819,0,Y,SAD-SF-2-N-1_S0-0_H_4.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,2446,819,NA,24.46,819,421.73,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,244.6,2446,1345.3
503,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_H_15,15,clear,Non-Fiber,Transparent,0,0,0,0.213,0.684,0.512,0,Y,SAD-SF-2-N-1_S0-0_H_15.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,684,512,NA,6.84,684,345.42,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,68.4,684,376.2
504,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_H_16,16,black,Non-Fiber,Black,0,0,0,0.115,0.523,0.384,0,Y,SAD-SF-2-N-1_S0-0_H_16.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,523,384,NA,5.23,523,264.115,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,52.3,523,287.65
505,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_H_34,34,gray,Non-Fiber,Black,0,0,0,0.236,0.807,0.564,0,Y,SAD-SF-2-N-1_S0-0_H_34.SPA,Y,0.9,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,807,564,NA,8.07,807,407.535,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,80.7,807,443.85
506,PVC,rubbery fragment,POLY(VINYL CHLORIDE),TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_J_29,29,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.29,1.002,0.518,0,Y,SAD-SF-2-N-1_S0-0_J_29.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1002,518,NA,10.02,1002,506.01,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,100.2,1002,551.1
507,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_J_49,49,black,Non-Fiber,Black,0,0,0,0.823,2.129,0.902,0,Y,SAD-SF-2-N-1_S0-0_J_49.SPA,Y,0.9,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2129,902,NA,21.29,902,461.645,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,212.9,2129,1170.95
508,"Nylon 6,6 - Poly(hexamethylene adipamide)",fragment,"NYLON 6,6 - POLY(HEXAMETHYLENE ADIPAMIDE)",fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_J_61,61,clear,Non-Fiber,Transparent,0,0,0,0.612,1.927,0.961,0,Y,SAD-SF-2-N-1_S0-0_J_61.SPA,Y,0.9,Nylon 6/6 pellets,NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyamides (POLYLACTAMS),"NYLON 6,6 - POLY(HEXAMETHYLENE ADIPAMIDE)",plastic,1927,961,NA,19.27,961,490.135,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,192.7,1927,1059.85
509,CA,fragment,CELLULOSE ACETATE,fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_L_17,17,black,Non-Fiber,Black,0,0,0,0.554,1.734,0.706,0,Y,SAD-SF-2-N-1_S0-0_L_17.SPA,Y,0.8,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,1734,706,NA,17.34,706,361.67,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,173.4,1734,953.7
510,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_N_2,2,white,Non-Fiber,White,0,0,0,0.594,1.29,0.863,0,Y,SAD-SF-2-N-1_S0-0_N_2.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,1290,863,NA,12.9,1290,651.45,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,129,1290,709.5
511,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_R_23,23,black,Non-Fiber,Black,0,0,0,7.732,8.66,2.617,0,Y,SAD-SF-2-N-1_S0-0_R_23.SPA,Y,0.7,"Polyethylene, low Mw ~4,000 by GPC",NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,8660,2617,NA,86.6,2617,1351.8,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,866,8660,4763
512,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_Q_8,8,blue,Non-Fiber,Blue,0,0,0,0.12,0.6,0.461,0,Y,SAD-SF-2-N-1_S0-0_Q_8.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,600,461,NA,6,600,303,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,60,600,330
513,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_F_44,44,blue,Non-Fiber,Blue,0,0,0,0.154,0.908,0.453,0,Y,SAD-SF-2-N-2_S0-0_F_44.SPA,Y,1,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,908,453,NA,9.08,453,231.04,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,90.8,908,499.4
514,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_G_19,19,green,Non-Fiber,Green,0,0,0,0.689,3.338,0.59,0,Y,SAD-SF-2-N-2_S0-0_G_19.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,3338,590,NA,33.38,590,311.69,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,333.8,3338,1835.9
515,CA,fragment,CELLULOSE ACETATE,fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_H_55,55,yellow,Non-Fiber,Yellow,0,shoot with FTIR,done,2.089,1.947,1.719,0,Y,SAD-SF-2-N-2_S0-0_H_55.SPA,Y,0.9,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,1947,1719,NA,19.47,1947,983.235,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,194.7,1947,1070.85
516,CA,fragment,CELLULOSE ACETATE,fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_52,52,yellow,Non-Fiber,Yellow,0,0,0,0.451,0.927,0.749,0,Y,SAD-SF-2-N-2_S0-0_I_52.SPA,Y,0.8,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,927,749,NA,9.27,927,468.135,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,92.7,927,509.85
517,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_42,42,black,Non-Fiber,Black,0,0,0,2.556,3.445,2.119,0,Y,SAD-SF-2-N-2_S0-0_J_42.SPA,Y,0.8,"Polyethylene, low Mw ~4,000 by GPC",NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,3445,2119,NA,34.45,3445,1739.725,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,344.5,3445,1894.75
518,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_12,12,pink,Non-Fiber,Red,0,0,0,0.561,1.42,0.69,0,Y,SAD-SF-2-N-2_S0-0_K_12.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1420,690,NA,14.2,690,352.1,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,142,1420,781
519,PE,rubbery fragment,POLY(ETHYLENE),TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.121,0.506,0.377,0,Y,SAD-SF-2-N-2_S0-0_K_27.SPA,Y,0.8,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,506,377,NA,5.06,506,255.53,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,50.6,506,278.3
520,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_51,51,blue,Non-Fiber,Blue,0,0,0,0.715,1.682,0.638,0,Y,SAD-SF-2-N-2_S0-0_K_51.SPA,Y,0.7,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1682,638,NA,16.82,638,327.41,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,168.2,1682,925.1
521,Polyesters,fragment,POLYESTERS,fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_53,53,black,Non-Fiber,Black,0,"squishy and dented, but doesn't bounce back like tw",done,0.204,0.625,0.455,0,Y,SAD-SF-2-N-2_S0-0_K_53.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,625,455,NA,6.25,625,315.625,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,62.5,625,343.75
522,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_L_11,11,gray,Non-Fiber,Black,0,0,0,4.037,4.269,1.223,0,Y,SAD-SF-2-N-2_S0-0_L_11.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,4269,1223,NA,42.69,1223,632.845,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,426.9,4269,2347.95
523,PET,sphere,POLY(ETHYLENE TEREPHTHALATE),sphere,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_M_38,38,clear,Non-Fiber,Transparent,0,0,0,0.427,0.741,0.733,0,Y,SAD-SF-2-N-2_S0-0_M_38.SPA,Y,0.8,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,741,733,NA,266.76,741,503.88,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,444.6,741,592.8
524,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_53,53,clear,Non-Fiber,Transparent,0,0,done,3.783,3.207,1.985,0,Y,SAD-SF-2-N-2_S0-0_P_53.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,3207,1985,NA,32.07,3207,1619.535,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,320.7,3207,1763.85
525,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_Q_8,8,pink,Non-Fiber,Red,0,0,0,0.237,0.942,0.422,0,Y,SAD-SF-2-N-2_S0-0_Q_8.SPA,Y,0.8,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,942,422,NA,9.42,422,215.71,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,94.2,942,518.1
526,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_R_25,25,gray,Non-Fiber,Black,0,0,0,0.111,0.5,0.371,0,Y,SAD-SF-2-N-2_S0-0_R_25.SPA,Y,0.7,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,500,371,NA,5,500,252.5,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,50,500,275
527,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_S_28,28,blue,Non-Fiber,Blue,0,0,0,0.322,2.117,0.471,0,Y,SAD-SF-2-N-2_S0-0_S_28.SPA,Y,0.8,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2117,471,NA,21.17,471,246.085,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,211.7,2117,1164.35
528,CA,fragment,CELLULOSE ACETATE,fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_S_41,41,blue,Non-Fiber,Blue,0,0,0,0.259,1.492,0.227,0,Y,SAD-SF-2-N-2_S0-0_S_41.SPA,Y,0.9,CA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Cellulose Derivatives (Ether Cellulose),CELLULOSE ACETATE,plastic,1492,227,NA,14.92,227,120.96,1.30E-09,1.27E-09,1.33E-09,1.28E-09,1.32E-09,149.2,1492,820.6
529,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_X_21,21,blue,Non-Fiber,Blue,0,0,done,1.284,1.801,1.224,0,Y,SAD-SF-2-N-2_S0-0_X_21.SPA,Y,0.9,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,1801,1224,NA,18.01,1801,909.505,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,180.1,1801,990.55
530,Polyesters,rubbery fragment,POLYESTERS,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_X_31,31,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.098,0.697,0.256,0,Y,SAD-SF-2-N-2_S0-0_X_31.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,697,256,NA,6.97,256,131.485,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,69.7,697,383.35
531,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_A_3,3,green,Non-Fiber,Green,0,0,0,1.778,2.679,1.734,0,Y,SAD-SF-2-N-3_S0-0_A_3.SPA,Y,0.9,"Polyethylene, low Mw ~4,000 by GPC",NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2679,1734,NA,26.79,2679,1352.895,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,267.9,2679,1473.45
532,PE,fragment,POLY(ETHYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_A_4,4,black,Non-Fiber,Black,0,0,0,0.331,0.866,0.555,0,Y,SAD-SF-2-N-3_S0-0_A_4.SPA,Y,0.8,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,866,555,NA,8.66,866,437.33,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,86.6,866,476.3
533,polystyrene,foam,POLYSTYRENE,foam,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_B_6,6,white,Non-Fiber,White,0,0,0,2.81,2.079,1.889,0,Y,SAD-SF-2-N-3_S0-0_B_6.SPA,Y,0.9,PS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,2079,1889,NA,20.79,2079,1049.895,3.10E-11,1.20E-11,5.00E-11,1.86E-11,4.34E-11,207.9,2079,1143.45
534,PP,fragment,POLY(PROPYLENE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_B_51,51,black,Non-Fiber,Black,0,0,0,0.087,0.759,0.197,0,Y,SAD-SF-2-N-3_S0-0_B_51.SPA,Y,0.9,PP 19. White Fiber,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,759,197,NA,7.59,197,102.295,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,75.9,759,417.45
535,polystyrene,fragment,POLYSTYRENE,fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_C_48,48,white,Non-Fiber,White,0,0,0,0.052,0.435,0.228,1.341,Y,SAD-SF-2-N-3_S0-0_C_48.SPA,Y,0.9,PS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,435,228,NA,4.35,435,219.675,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,43.5,435,239.25
536,PP,fragment,POLY(PROPYLENE),fragment,SAD,Low Flow,3,LB,Outside Thalweg_2,0.17,DF-2,SAD-DF-2-N-3,SAD-DF-2,SAD-DF-2-N-3_S0-0_D_18,18,black,Non-Fiber,Black,0,0,0,0.149,0.581,0.45,0,Y,SAD-DF-2-N-3_S0-0_D_18.SPA,Y,0.9,polypropylene,Aline Carvalho,ATR,0,ATR,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,581,450,NA,5.81,581,293.405,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,58.1,581,319.55
537,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_F_71,71,blue,Non-Fiber,Blue,0,0,0,0.224,0.698,0.557,0,Y,SAD-SF-2-N-3_S0-0_F_71.SPA,Y,0.7,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,698,557,NA,6.98,698,352.49,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,69.8,698,383.9
538,polystyrene,fragment,POLYSTYRENE,fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_I_74,74,white,Non-Fiber,White,0,0,done,0.996,1.719,1.026,0,Y,SAD-SF-2-N-3_S0-0_I_74.SPA,Y,0.9,EPS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,1719,1026,NA,17.19,1719,868.095,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,171.9,1719,945.45
539,Polyesters,rubbery fragment,POLYESTERS,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_J_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.17,0.878,0.362,0,Y,SAD-SF-2-N-3_S0-0_J_33.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,878,362,NA,8.78,362,185.39,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,87.8,878,482.9
540,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_K_26,26,blue,Non-Fiber,Blue,0,0,0,0.085,0.443,0.303,0,Y,SAD-SF-2-N-3_S0-0_K_26.SPA,Y,0.8,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,443,303,NA,4.43,443,223.715,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,44.3,443,243.65
541,polystyrene,foam,POLYSTYRENE,foam,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_Q_31,31,white,Non-Fiber,White,0,0,0,0.785,1.224,0.904,0,Y,SAD-SF-2-N-3_S0-0_Q_31.SPA,Y,0.9,EPS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,1224,904,NA,12.24,1224,618.12,3.10E-11,1.20E-11,5.00E-11,1.86E-11,4.34E-11,122.4,1224,673.2
542,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SAD,Stormflow,3,LB,Outside Thalweg_2,1.18,SF-2,SAD-SF-2-N-3,SAD-SF-2,SAD-SF-2-N-3_S0-0_R_7,7,gray,Non-Fiber,Black,0,0,0,2.16,2.366,1.521,0,Y,SAD-SF-2-N-3_S0-0_R_7.SPA,Y,0.7,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,2366,1521,NA,23.66,2366,1194.83,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,236.6,2366,1301.3
