Material,Morphology,Material (Raw Data),Morphology (Raw Data),Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length (microns),Width (microns),Min Projected Height (microns),Max Projected Height (microns),Projected Height (microns),Density (mg/microns3),5% Density (mg/microns3),95% Density (mg/microns3),10% Density (mg/microns3),90% Density (mg/microns3),Min Projected Width (microns),Max Projected Width (microns),Projected Width (microns) 
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_16,16,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.521,0.984,0.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,850,9.84,984,496.92,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.4,984,541.2
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_19,19,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.357,1.035,0.713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,713,10.35,1035,522.675,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103.5,1035,569.25
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_23,23,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.153,0.546,0.436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,436,5.46,546,275.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.6,546,300.3
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_24,24,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.362,0.93,0.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,630,9.3,930,469.65,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93,930,511.5
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_26,26,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.19,0.816,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,400,8.16,400,204.08,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81.6,816,448.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.07,0.849,0.181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849,181,8.49,181,94.745,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.9,849,466.95
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_28,28,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.157,0.868,0.365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,365,8.68,365,186.84,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,86.8,868,477.4
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_29,29,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.332,0.942,0.463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,463,9.42,463,236.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.2,942,518.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_30,30,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.194,0.777,0.385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,385,7.77,385,196.385,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.7,777,427.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_31,31,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.482,1.352,0.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,710,13.52,1352,682.76,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,135.2,1352,743.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_34,34,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.605,1.382,0.813,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,813,13.82,1382,697.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,138.2,1382,760.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_35,35,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.673,1.181,0.928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181,928,11.81,1181,596.405,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,118.1,1181,649.55
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.389,0.966,0.708,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,708,9.66,966,487.83,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,96.6,966,531.3
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.388,1.002,0.635,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002,635,10.02,1002,506.01,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,100.2,1002,551.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_40,40,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.142,0.554,0.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,395,5.54,554,279.77,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.4,554,304.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_41,41,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.118,0.505,0.414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,414,5.05,505,255.025,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.5,505,277.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.325,0.768,0.637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,637,7.68,768,387.84,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.8,768,422.4
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.828,2.354,0.512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2354,512,23.54,512,267.77,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,235.4,2354,1294.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.158,1.29,0.539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,539,12.9,539,275.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,129,1290,709.5
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.174,0.723,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,390,7.23,723,365.115,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.3,723,397.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_52,52,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.698,1.461,0.737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461,737,14.61,737,375.805,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,146.1,1461,803.55
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_55,55,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.045,1.402,1.086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402,1086,14.02,1402,708.01,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,140.2,1402,771.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_56,56,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.479,1.056,0.808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056,808,10.56,1056,533.28,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.6,1056,580.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_57,57,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.367,1.307,0.409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307,409,13.07,409,211.035,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,130.7,1307,718.85
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_58,58,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.01,1.644,0.909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644,909,16.44,1644,830.22,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,164.4,1644,904.2
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_60,60,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.656,1.659,1.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,1346,16.59,1659,837.795,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,165.9,1659,912.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_U_61,61,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.312,1.379,0.515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379,515,13.79,515,264.395,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,137.9,1379,758.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.284,0.889,0.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889,562,8.89,889,448.945,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,88.9,889,488.95
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_5,5,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.133,0.743,0.288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,288,7.43,288,147.715,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.3,743,408.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_14,14,black,Non-Fiber,Black,0,rubbery texture.,0,0.161,0.665,0.362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,362,6.65,665,335.825,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.5,665,365.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.229,0.822,0.547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822,547,8.22,822,415.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,82.2,822,452.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_18,18,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.354,1.147,0.538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,538,11.47,538,274.735,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,114.7,1147,630.85
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_19,19,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.299,0.966,0.538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,538,9.66,966,487.83,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,96.6,966,531.3
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_21,21,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.196,0.899,0.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,384,8.99,384,196.495,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89.9,899,494.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_27,27,black,Non-Fiber,Black,0,rubbery texture.,0,0.184,0.705,0.413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,413,7.05,705,356.025,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70.5,705,387.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_28,28,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,3.514,2.637,1.842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637,1842,26.37,2637,1331.685,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,263.7,2637,1450.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_32,32,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.394,1.165,0.556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165,556,11.65,556,283.825,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,116.5,1165,640.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_35,35,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.242,0.782,0.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782,441,7.82,782,394.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.2,782,430.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_36,36,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.496,1.217,0.699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217,699,12.17,1217,614.585,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,121.7,1217,669.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.145,0.518,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,390,5.18,518,261.59,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.8,518,284.9
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.424,1.093,0.566,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093,566,10.93,1093,551.965,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,109.3,1093,601.15
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_41,41,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.199,0.81,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,375,8.1,375,191.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81,810,445.5
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_42,42,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.414,0.901,0.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,650,9.01,901,455.005,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.1,901,495.55
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.327,0.956,0.539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956,539,9.56,956,482.78,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.6,956,525.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.173,0.932,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,357,9.32,357,183.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.2,932,512.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.024,0.309,0.166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,166,3.09,309,156.045,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,30.9,309,169.95
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,2.859,2.674,1.896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2674,1896,26.74,2674,1350.37,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,267.4,2674,1470.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_51,51,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,1.403,2.806,1.129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2806,1129,28.06,1129,578.53,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,280.6,2806,1543.3
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_52,52,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.271,0.727,0.544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,544,7.27,727,367.135,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.7,727,399.85
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,4.107,3.442,1.814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442,1814,34.42,3442,1738.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,344.2,3442,1893.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_55,55,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.547,1.043,0.896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,896,10.43,1043,526.715,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.3,1043,573.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_56,56,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.158,0.585,0.452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,452,5.85,585,295.425,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.5,585,321.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_57,57,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.265,0.78,0.529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,529,7.8,780,393.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78,780,429
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_V_58,58,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.279,1.223,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223,363,12.23,363,187.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,122.3,1223,672.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_W_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.559,1.569,0.595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1569,595,15.69,595,305.345,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,156.9,1569,862.95
