X,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,a,b,c,CSF,Deqi,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
723,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_51,51,black,Non-Fiber,Black,0.000577,0.00033,0.000291385,0.667762943,0.000381404,1450,0.034449152,0.597194929,1290,0.02650484,0.459475926,1610,0.04131867,0.71628178
724,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_72,72,black,Non-Fiber,Black,0.000805,0.000368,0.000188025,0.345456802,0.000381903,1450,0.023221772,0.402562144,1290,0.017866604,0.309727368,1610,0.027852434,0.482837202
725,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_104,104,black,Non-Fiber,Black,0.000373,0.000125,6.44E-05,0.298085157,0.000144241,1450,0.009753769,0.169086933,1290,0.007504454,0.130093829,1610,0.011698772,0.202804617
726,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_10,10,black,Non-Fiber,Black,0.000565,0.000352,0.000285325,0.639800051,0.000384276,1450,0.033778325,0.585565772,1290,0.025988712,0.450528566,1610,0.040514072,0.702333648
727,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_12,12,black,Non-Fiber,Black,0.0011,0.000371,0.000191,0.298985461,0.000427169,1450,0.023289848,0.403742284,1290,0.017918981,0.310635357,1610,0.027934085,0.484252675
728,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_21,21,black,Non-Fiber,Black,0.000528,0.000326,0.00026664,0.642687036,0.000358035,1450,0.032006401,0.554848497,1290,0.024625411,0.426894996,1610,0.038388808,0.66549103
729,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_39,39,black,Non-Fiber,Black,0.000512,0.000294,0.00025856,0.666427168,0.000338891,1450,0.031303715,0.542667053,1290,0.024084772,0.417522712,1610,0.037546,0.65088048
730,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_54,54,black,Non-Fiber,Black,0.000827,0.000342,0.000175135,0.329311683,0.000367255,1450,0.021869329,0.379116807,1290,0.016826048,0.291688755,1610,0.0262303,0.454716622
731,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_114,114,black,Non-Fiber,Black,0.000497,0.000289,0.000250985,0.662247993,0.000330345,1450,0.030555042,0.529688399,1290,0.02350875,0.407537063,1610,0.036648034,0.635313748
732,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_52,52,black,Non-Fiber,Black,0.000535,0.000263,0.000134175,0.357698269,0.000266273,1450,0.01776922,0.308039169,1290,0.013671464,0.237002318,1610,0.021312587,0.369465368
733,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_103,103,black,Non-Fiber,Black,0.001506,0.000571,0.00029303,0.315995971,0.000631623,1450,0.032920903,0.570701887,1290,0.02532902,0.439092439,1610,0.039485671,0.684505751
734,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_74,74,black,Non-Fiber,Black,0.000986,0.00047,0.00023993,0.352449718,0.000480861,1450,0.028259908,0.489900999,1290,0.021742897,0.376925028,1610,0.033895227,0.587592329
735,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_91,91,black,Non-Fiber,Black,0.000773,0.000267,0.000137365,0.302364439,0.000304922,1450,0.017904666,0.310387191,1290,0.013775674,0.238808863,1610,0.021475041,0.37228161
736,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_111,111,black,Non-Fiber,Black,0.001046,0.000361,0.00018573,0.302247429,0.000412389,1450,0.022790811,0.395091202,1290,0.017535027,0.303979299,1610,0.027335535,0.473876477
737,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_1,1,black,Non-Fiber,Black,0.000787,0.000154,8.09E-05,0.232481631,0.000214064,1450,0.011522984,0.199757247,1290,0.008865671,0.153691268,1610,0.013820787,0.23959091
738,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_77,77,black,Non-Fiber,Black,0.000846,0.000211,0.00010973,0.259716158,0.000269562,1450,0.014808925,0.256720828,1290,0.011393842,0.197518489,1610,0.017761978,0.307913619
739,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_88,88,black,Non-Fiber,Black,0.00059,0.000339,0.00029795,0.666219799,0.0003906,1450,0.035063278,0.607841132,1290,0.026977342,0.46766701,1610,0.042055258,0.729050945
740,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_99,99,black,Non-Fiber,Black,0.00074,0.000431,0.0003737,0.661711379,0.000492127,1450,0.042010677,0.728278109,1290,0.032322603,0.56033004,1610,0.050388041,0.873504302
741,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_K_38,38,black,Non-Fiber,Black,0.000446,0.000133,6.87E-05,0.282197456,0.000159751,1450,0.01024198,0.177550331,1290,0.007880079,0.136605484,1610,0.012284336,0.212955704
742,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_K_53,53,black,Non-Fiber,Black,0.000621,0.000441,0.000313605,0.599263579,0.000441202,1450,0.036272504,0.628803735,1290,0.027907709,0.483795431,1610,0.043505617,0.754193708
743,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_44,44,black,Non-Fiber,Black,0.000395,0.000163,8.35E-05,0.328975895,0.000175165,1450,0.012087952,0.209551264,1290,0.009300351,0.161226689,1610,0.014498414,0.251337955
744,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_48,48,black,Non-Fiber,Black,0.000359,0.000223,0.000181295,0.640746394,0.000243928,1450,0.023502697,0.407432132,1290,0.018082745,0.31347429,1610,0.028189378,0.488678317
745,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_62,62,black,Non-Fiber,Black,0.000409,0.000237,0.000206545,0.663405181,0.000271537,1450,0.026147307,0.453277899,1290,0.020117482,0.348747573,1610,0.031361351,0.543666203
746,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_27,27,black,Non-Fiber,Black,0.001038,0.000548,0.00052419,0.695023959,0.00066807,1450,0.055252797,0.957837512,1290,0.04251096,0.736950794,1610,0.066270776,1.148840226
747,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_34,34,black,Non-Fiber,Black,0.000814,0.000128,6.81E-05,0.210881539,0.000192131,1450,0.00996775,0.172796407,1290,0.007669089,0.132947862,1610,0.011955422,0.2072538
748,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_35,35,black,Non-Fiber,Black,0.00041,0.000136,7.01E-05,0.296651642,0.000157487,1450,0.01043373,0.180874426,1290,0.00802761,0.139163011,1610,0.012514324,0.216942659
749,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_48,48,black,Non-Fiber,Black,0.000404,0.000242,0.00020402,0.652490778,0.0002712,1450,0.025862656,0.448343307,1290,0.019898474,0.344950946,1610,0.031019937,0.537747603
750,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_42,42,black,Non-Fiber,Black,0.000486,0.000415,0.00024543,0.546494083,0.000367173,1450,0.029630873,0.513667419,1290,0.022797703,0.395210678,1610,0.035539576,0.616098019
751,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_50,50,black,Non-Fiber,Black,0.000696,0.000418,0.00035148,0.651640183,0.000467622,1450,0.039959279,0.692716005,1290,0.030744278,0.532968906,1610,0.047927573,0.830850747
752,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_77,77,black,Non-Fiber,Black,0.000889,0.000273,0.000140945,0.286099744,0.000324617,1450,0.018209759,0.315676152,1290,0.01401041,0.242878138,1610,0.021840974,0.378625245
753,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_80,80,black,Non-Fiber,Black,0.000719,0.000302,0.000154595,0.331762677,0.000322585,1450,0.019801959,0.343277807,1290,0.015235433,0.264114581,1610,0.023750674,0.411730955
754,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Q_72,72,black,Non-Fiber,Black,0.000873,0.000353,0.000180865,0.325806735,0.000381986,1450,0.022423889,0.388730396,1290,0.01725272,0.299085357,1610,0.026895444,0.466247261
755,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_R_30,30,black,Non-Fiber,Black,0.000623,0.000307,0.000156615,0.358113047,0.000310566,1450,0.020110892,0.348633325,1290,0.015473123,0.268235063,1610,0.024121211,0.418154418
756,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_R_56,56,black,Non-Fiber,Black,0.000495,0.000334,0.000249975,0.614781435,0.00034574,1450,0.030305999,0.525371104,1290,0.023317139,0.404215378,1610,0.036349329,0.63013554
757,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_2,2,black,Non-Fiber,Black,0.000709,0.000285,0.000146045,0.324893592,0.000309024,1450,0.0188945,0.327546504,1290,0.014537243,0.25201107,1610,0.022662258,0.392862667
758,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_14,14,black,Non-Fiber,Black,0.00098,0.000516,0.0004949,0.695952445,0.00063018,1450,0.0527735,0.91485754,1290,0.040603414,0.703882425,1610,0.063297082,1.097289602
759,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_20,20,black,Non-Fiber,Black,0.00074,0.000364,0.0001857,0.357804132,0.000368453,1450,0.023045661,0.399509169,1290,0.017731106,0.307378439,1610,0.027641205,0.479175432
760,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_12,12,black,Non-Fiber,Black,0.00224,0.000345,0.0001837,0.208965986,0.000521665,1450,0.022042237,0.382114252,1290,0.016959081,0.29399496,1610,0.026437687,0.458311789
761,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_26,26,black,Non-Fiber,Black,0.000677,0.000508,0.000341885,0.582980269,0.000489904,1450,0.038795164,0.672535425,1290,0.029848619,0.517442165,1610,0.046531321,0.80664595
762,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_33,33,black,Non-Fiber,Black,0.000861,0.000367,0.000187805,0.334096974,0.000390055,1450,0.023148376,0.401289775,1290,0.017810133,0.30874842,1610,0.027764401,0.48131111
763,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_36,36,black,Non-Fiber,Black,0.000603,0.000311,0.000304515,0.703185391,0.00038509,1450,0.035808674,0.620762984,1290,0.027550843,0.477608956,1610,0.042949294,0.744549549
764,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_37,37,black,Non-Fiber,Black,0.000528,0.000233,0.00011914,0.339674288,0.000244727,1450,0.016102015,0.279137248,1290,0.012388732,0.214765463,1610,0.019312923,0.334800104
765,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_U_22,22,black,Non-Fiber,Black,0.000858,0.000415,0.00021179,0.354925954,0.000422487,1450,0.025587637,0.443575702,1290,0.019686877,0.341282798,1610,0.030690076,0.532029288
766,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_V_3,3,black,Non-Fiber,Black,0.000681,0.000367,0.000343905,0.687910442,0.000441317,1450,0.039410888,0.683209332,1290,0.030322351,0.525654564,1610,0.047269826,0.819448344
767,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_V_8,8,black,Non-Fiber,Black,0.000756,0.000415,0.00038178,0.681597875,0.00049294,1450,0.042820235,0.742312246,1290,0.032945469,0.571127767,1610,0.051359034,0.890336991
768,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_V_11,11,black,Non-Fiber,Black,0.000952,0.000355,0.00018226,0.313515282,0.000394929,1450,0.022504376,0.390125685,1290,0.017314646,0.300158879,1610,0.026991981,0.467920785
769,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_V_20,20,black,Non-Fiber,Black,0.000712,0.000562,0.00035956,0.568411973,0.000523998,1450,0.040323474,0.69902952,1290,0.031024486,0.537826462,1610,0.048364392,0.838423241
770,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_17,17,black,Non-Fiber,Black,0.000462,0.000352,0.00023331,0.578550181,0.000336026,1450,0.028562708,0.495150197,1290,0.021975868,0.380963709,1610,0.034258408,0.593888271
771,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_43,43,black,Non-Fiber,Black,0.002109,0.000741,0.000381045,0.304809763,0.000841312,1450,0.040520945,0.702452792,1290,0.031176418,0.540460294,1610,0.048601241,0.842529149
772,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_63,63,black,Non-Fiber,Black,0.000897,0.000418,0.000213485,0.348644648,0.000430968,1450,0.025720696,0.445882366,1290,0.019789252,0.343057523,1610,0.030849669,0.534795925
773,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_86,86,black,Non-Fiber,Black,0.000522,0.000402,0.00026361,0.575457962,0.000381024,1450,0.031482343,0.545763662,1290,0.024222206,0.419905213,1610,0.037760248,0.654594585
774,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_59,59,black,Non-Fiber,Black,0.000526,0.000159,8.21E-05,0.2839948,0.000190091,1450,0.0118155,0.204828172,1290,0.00909073,0.157592788,1610,0.014171633,0.245673029
775,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_60,60,black,Non-Fiber,Black,0.002313,0.00055,0.000286565,0.25407035,0.000714366,1450,0.031871713,0.552513618,1290,0.024521784,0.425098563,1610,0.038227263,0.662690552
776,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_1,1,black,Non-Fiber,Black,0.001251,0.000153,8.28E-05,0.189155892,0.000251139,1450,0.011569645,0.200566128,1290,0.008901571,0.154313613,1610,0.013876751,0.24056109
777,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_27,27,black,Non-Fiber,Black,0.000559,0.000215,0.000110295,0.318149094,0.000236666,1450,0.015072432,0.26128887,1290,0.011596582,0.201033096,1610,0.018078031,0.313392575
778,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_39,39,black,Non-Fiber,Black,0.00052,0.000454,0.0002626,0.54046195,0.000395778,1450,0.031254802,0.541819116,1290,0.024047138,0.416870318,1610,0.037487333,0.649863456
779,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_46,46,black,Non-Fiber,Black,0.000671,0.000287,0.000146855,0.334646686,0.000304671,1450,0.019015747,0.329648393,1290,0.014630529,0.253628243,1610,0.022807684,0.395383695
780,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_73,73,black,Non-Fiber,Black,0.000713,0.000474,0.000360065,0.619365445,0.000495545,1450,0.040600479,0.703831547,1290,0.03123761,0.541521094,1610,0.048696634,0.844182842
781,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AB_1,1,black,Non-Fiber,Black,0.000429,0.000218,0.000216645,0.708421572,0.000272618,1450,0.027284438,0.47299069,1290,0.020992379,0.363914401,1610,0.032725238,0.567309929
782,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AB_71,71,black,Non-Fiber,Black,0.001533,0.000909,0.000774165,0.655813744,0.001025604,1450,0.07518805,1.303426055,1290,0.057848949,1.002843233,1610,0.090181326,1.563342702
783,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_18,18,black,Non-Fiber,Black,0.000606,0.000304,0.00015503,0.36119576,0.000305671,1450,0.019959304,0.346005481,1290,0.015356493,0.266213226,1610,0.023939396,0.415002555
784,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_26,26,black,Non-Fiber,Black,0.000926,0.000296,0.00015263,0.29153356,0.000347148,1450,0.019432162,0.336867178,1290,0.014950915,0.259182305,1610,0.023307136,0.40404198
785,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_42,42,black,Non-Fiber,Black,0.000994,3.00E-04,0.00015497,0.28378786,0.000358855,1450,0.019634853,0.340380939,1290,0.015106864,0.261885758,1610,0.023550246,0.408256421
786,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_46,46,black,Non-Fiber,Black,0.000624,0.000485,0.00031512,0.572812918,0.000456879,1450,0.036303201,0.629335889,1290,0.027931327,0.484204865,1610,0.043542435,0.754831979
787,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_64,64,black,Non-Fiber,Black,0.000591,0.000277,0.000141455,0.34961067,0.000285033,1450,0.018508174,0.320849346,1290,0.014240008,0.246858342,1610,0.022198896,0.384830027
788,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_23,23,black,Non-Fiber,Black,0.000991,0.000439,0.000224455,0.340298627,0.000460492,1450,0.026729494,0.384433197,1290,0.020565411,0.295779134,1610,0.032059632,0.461093156
789,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_43,43,black,Non-Fiber,Black,0.000957,0.000604,0.000483285,0.635665846,0.000653708,1450,0.051468464,0.740237963,1290,0.039599332,0.569531834,1610,0.061731808,0.887849075
790,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_60,60,black,Non-Fiber,Black,0.000633,0.000214,0.000110165,0.299319421,0.000246199,1450,0.014997097,0.215693644,1290,0.011538619,0.165952576,1610,0.017987673,0.258705189
791,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_65,65,black,Non-Fiber,Black,0.000976,0.000437,0.00022338,0.342041387,0.000456729,1450,0.0266361,0.383089971,1290,0.020493554,0.294745669,1610,0.031947614,0.459482077
792,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_27,27,black,Non-Fiber,Black,0.000601,0.000492,0.000303505,0.558143746,0.000447715,1450,0.035167842,0.505796548,1290,0.027057793,0.389154907,1610,0.042180673,0.606657615
793,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_43,43,black,Non-Fiber,Black,0.00061,0.000516,0.00030805,0.549074715,0.00045941,1450,0.03554968,0.511288286,1290,0.027351575,0.393380197,1610,0.042638654,0.613244463
794,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_49,49,black,Non-Fiber,Black,0.00036,0.000304,0.0001818,0.549548259,0.000270971,1450,0.023315181,0.335327318,1290,0.017938472,0.257997552,1610,0.027964469,0.402195056
795,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_50,50,black,Non-Fiber,Black,0.000602,0.000329,0.00030401,0.683111623,0.000391946,1450,0.035692177,0.513337727,1290,0.027461211,0.394957016,1610,0.042809566,0.615702584
796,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_61,61,black,Non-Fiber,Black,0.001368,0.000439,0.00022634,0.292069363,0.000514167,1450,0.026636148,0.383090656,1290,0.020493591,0.294746196,1610,0.031947671,0.459482898
797,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_5,5,black,Non-Fiber,Black,0.000662,0.000377,0.00033431,0.669190393,0.000436968,1450,0.038457948,0.553116037,1290,0.029589168,0.425562058,1610,0.04612686,0.6634131
798,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_19,19,black,Non-Fiber,Black,0.000811,0.000623,0.000409555,0.576179473,0.00059148,1450,0.044790262,0.644189657,1290,0.034461188,0.495633209,1610,0.053721904,0.772647743
799,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_42,42,black,Non-Fiber,Black,0.000464,0.000291,0.00023432,0.637681583,0.000316281,1450,0.028848133,0.414904223,1290,0.022195471,0.319223243,1610,0.034600749,0.497640419
800,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_15,15,black,Non-Fiber,Black,0.000837,0.000683,0.000422685,0.559041122,0.000622856,1450,0.045842998,0.659330494,1290,0.035271154,0.50728242,1610,0.054984567,0.790807819
801,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_21,21,black,Non-Fiber,Black,0.00075,0.000519,0.00037875,0.607069384,0.000528275,1450,0.042220946,0.60723684,1290,0.032484382,0.467202074,1610,0.05064024,0.728326151
802,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_E_2,2,black,Non-Fiber,Black,0.000917,0.000517,0.000463085,0.672559597,0.000603263,1450,0.049927588,0.71807653,1290,0.038413797,0.552481045,1610,0.059883666,0.861268423
803,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_E_15,15,black,Non-Fiber,Black,0.00157,0.000581,0.00029835,0.312383546,0.000648038,1450,0.033372597,0.479976698,1290,0.025676549,0.369289367,1610,0.040027439,0.575689019
804,TRWP,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_E_19,19,black,Non-Fiber,Black,0.000906,0.000499,0.00045753,0.680464079,0.000591402,1450,0.049486412,0.711731385,1290,0.038074361,0.547599152,1610,0.059354515,0.85365799
