X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,a,b,c,CSF,Deqi,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
724,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_97,97,gray,Non-Fiber,Black,0.000541,0.000218,0.000111705,0.325271291,0.000236179,1010,0.001728476,0.029964086,751,-0.00476731,-0.082643938,1270,0.011243358,0.194909777
725,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_98,98,blue,Non-Fiber,Blue,0.000705,0.000421,0.000356025,0.653498942,0.000472771,939,-0.004387395,-0.076057888,934,-0.004683469,-0.081190494,944,-0.004084984,-0.070815444
726,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_99,99,blue,Non-Fiber,Blue,0.000355,0.000154,7.88E-05,0.336909979,0.000162697,939,-0.000728662,-0.012631756,934,-0.000785714,-0.013620789,944,-0.000671112,-0.011634097
727,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_71,71,green,Non-Fiber,Green,0.001221,0.000126,6.91E-05,0.17618396,0.000219886,1010,0.001129955,0.019588382,751,-0.004130199,-0.071599258,1270,0.007350106,0.127418109
728,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_81,81,white,Non-Fiber,White,0.002102,0.000532,0.00027651,0.261480117,0.000676215,1330,0.025788594,0.447059415,1330,0.025788594,0.447059415,1330,0.025788594,0.447059415
729,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_82,82,blue,Non-Fiber,Blue,0.001141,0.000618,0.000576205,0.686183013,0.000740657,1010,0.006749629,0.117008525,751,-0.022479229,-0.389689749,1270,0.043904853,0.761114685
730,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_83,83,green,Non-Fiber,Green,0.00183,0.000643,0.00033065,0.304815815,0.000730035,1010,0.004100338,0.071081603,751,-0.019948224,-0.345813388,1270,0.026671794,0.462370169
731,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_1,1,black,Non-Fiber,Black,0.002101,0.000977,0.000499005,0.348292874,0.001008034,1010,0.005750018,0.099679714,751,-0.027945074,-0.484443166,1270,0.037402601,0.64839458
732,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_2,2,gray,Non-Fiber,Black,0.001076,0.00054,0.00027538,0.361267905,0.000542891,1010,0.003582533,0.062105172,751,-0.014554021,-0.252301932,1270,0.023303588,0.403980461
733,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_92,92,gray,Non-Fiber,Black,0.000834,0.000427,0.00042117,0.705765567,0.000531313,1010,0.005262583,0.09122976,751,-0.015513888,-0.26894175,1270,0.034231943,0.593429493
734,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_5,5,black,Non-Fiber,Black,0.000481,0.000305,0.000242905,0.634182125,0.000329074,1150,0.015434165,0.267559716,886,-0.004363123,-0.075637125,1400,0.027663851,0.47956801
735,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_X_7,7,green,Non-Fiber,Green,0.001106,0.000302,0.00015653,0.270842336,0.000373927,1010,0.002236565,0.038772077,751,-0.008975762,-0.155599758,1270,0.014548361,0.252203818
736,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_9,9,white,Non-Fiber,White,0.001646,0.00078,0.00039823,0.351456643,0.000799625,1010,0.004803461,0.083270631,751,-0.022208194,-0.384991221,1270,0.031245456,0.54165711
737,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_30,30,black,Non-Fiber,Black,0.000519,0.00037,0.000262095,0.598100541,0.000369212,1010,0.003561292,0.061736948,751,-0.009554767,-0.165637115,1270,0.02316542,0.401585251
738,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_44,44,green,Non-Fiber,Green,0.000524,0.000406,0.00026462,0.573712094,0.00038326,1010,0.003578767,0.062039881,751,-0.009974915,-0.172920616,1270,0.023279089,0.403555761
739,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_45,45,gray,Non-Fiber,Black,0.001262,0.000929,0.00063731,0.588590433,0.000907421,1010,0.007241977,0.125543633,751,-0.026984763,-0.467795647,1270,0.047107462,0.816633676
740,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_5,5,gray,Non-Fiber,Black,0.00067,0.000544,0.00033835,0.560440265,0.000497752,1010,0.004349612,0.075402913,751,-0.01380637,-0.239340986,1270,0.02829327,0.49047934
741,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AB_75,75,black,Non-Fiber,Black,0.001376,0.000741,0.00069488,0.688163273,0.000891488,1000,0.002676325,0.04639556,999,0.001765716,0.030609654,1000,0.002676325,0.04639556
742,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_39,39,gray,Non-Fiber,Black,0.001137,0.00056,0.000285685,0.358024867,0.000566603,1010,0.00368717,0.06391911,751,-0.015280913,-0.264903002,1270,0.023984228,0.415779733
743,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_57,57,black,Non-Fiber,Black,0.001044,0.000617,0.00052722,0.656899673,0.000697685,1010,0.00626829,0.108664244,751,-0.020888155,-0.362107609,1270,0.040773846,0.706836971
744,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AE_51,51,yellow,Non-Fiber,Yellow,0.002208,0.001009,0.00051554,0.345395957,0.001047251,1010,0.00589866,0.102256503,751,-0.028959699,-0.502032245,1270,0.038369484,0.665156025
745,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_1,1,gray,Non-Fiber,Black,0.00113,0.000738,0.00057065,0.624888337,0.000780731,1010,0.006655873,0.095727154,751,-0.023355986,-0.335914196,1270,0.043294985,0.622684052
746,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_4,4,gray,Non-Fiber,Black,0.001109,0.000424,0.000217545,0.317249104,0.00046768,1150,0.013493327,0.194065877,886,-0.00661451,-0.095132265,1400,0.024185135,0.347839309
748,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_9,9,green,Non-Fiber,Green,0.001943,0.001133,0.000981215,0.661321776,0.001292674,1010,0.010307686,0.148248848,751,-0.038792085,-0.557921727,1270,0.067049227,0.964326103
749,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_10,10,gray,Non-Fiber,Black,0.001633,0.001132,0.000824665,0.606542528,0.001150898,1010,0.00891802,0.128262174,751,-0.034200089,-0.491877976,1270,0.058009757,0.834317191
750,polystyrene,sphere,POLYSTYRENE,sphere,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_12,12,white,Non-Fiber,White,0.000926,0.000871,0.00062968,0.701140943,0.000797841,1050,0.017491693,0.251571823,1050,0.017491693,0.251571823,1050,0.017491693,0.251571823
751,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_13,13,black,Non-Fiber,Black,0.001136,0.000626,0.00057368,0.680288888,0.000741664,939,-0.008027437,-0.115453488,934,-0.008529297,-0.122671417,944,-0.007512296,-0.108044544
752,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_14,14,black,Non-Fiber,Black,0.000774,0.000396,0.00039087,0.706015548,0.000492973,1150,0.022743984,0.327112161,886,-0.007800037,-0.112182945,1400,0.040765805,0.586308472
753,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_15,15,blue,Non-Fiber,Blue,0.00069,0.000297,0.00015195,0.33565872,0.000314607,1150,0.010164207,0.146185274,886,-0.003800483,-0.05465992,1400,0.018218095,0.262019194
754,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_16,16,green,Non-Fiber,Green,0.000829,0.000531,0.000418645,0.630988411,0.000569069,1000,0.001774093,0.025515644,999,0.001170465,0.016834047,1000,0.001774093,0.025515644
755,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_17,17,green,Non-Fiber,Green,0.001062,0.000348,0.00017931,0.294952873,0.000404672,1010,0.002507588,0.036065026,751,-0.010000133,-0.143825514,1270,0.016311304,0.234595049
756,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_19,19,pink,Non-Fiber,Red,0.001096,0.000536,0.00027348,0.356810725,0.000543626,1010,0.003559798,0.051198289,751,-0.014560883,-0.209419851,1270,0.023155699,0.333033592
757,other plastic,fragment,other plastic,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_20,20,black,Non-Fiber,Black,0.004722,0.000952,0.00049961,0.235640349,0.001309578,1380,0.044720481,0.643186038,1360,0.043300567,0.622764335,1410,0.046795789,0.67303387
758,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_21,21,gray,Non-Fiber,Black,0.001677,0.001197,0.000846885,0.597737956,0.001193486,1000,0.003105931,0.044670621,999,0.00204915,0.029471619,1000,0.003105931,0.044670621
759,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_24,24,gray,Non-Fiber,Black,0.001192,0.000591,0.00030146,0.359168157,0.00059662,1000,0.001313919,0.018897252,999,0.000866863,0.012467537,1000,0.001313919,0.018897252
760,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_32,32,green,Non-Fiber,Green,0.002264,0.001346,0.00114332,0.654948361,0.00151599,1010,0.011641359,0.167430217,751,-0.044652414,-0.642207085,1270,0.075724478,1.089096684
761,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_33,33,gray,Non-Fiber,Black,0.000607,0.000501,0.000306535,0.55586184,0.000453422,1010,0.004017022,0.057774249,751,-0.012302282,-0.176935845,1270,0.02612984,0.375808764
762,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_34,34,blue,Non-Fiber,Blue,0.001685,0.000404,0.000210425,0.255039061,0.00052323,1150,0.012949054,0.18623795,886,-0.007545161,-0.108517217,1400,0.023209593,0.333808709
763,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_35,35,blue,Non-Fiber,Blue,0.00098,0.000147,7.84E-05,0.206559112,0.000224364,1150,0.00579574,0.083356411,886,-0.002178122,-0.031326527,1400,0.010388153,0.149406155
764,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_36,36,black,Non-Fiber,Black,0.001022,0.000659,0.00051611,0.628889174,0.000703115,1010,0.006144517,0.088372652,751,-0.020898473,-0.300569358,1270,0.039968729,0.574844638
765,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_37,37,green,Non-Fiber,Green,0.001364,0.000832,0.00068882,0.646601786,0.000921187,1010,0.007755016,0.111535432,751,-0.027880799,-0.400991685,1270,0.050444672,0.72551342
766,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_38,38,blue,Non-Fiber,Blue,0.000826,0.000438,0.00041713,0.693496616,0.000532405,1010,0.005216058,0.075019223,751,-0.015499938,-0.222925678,1270,0.033929308,0.487983519
767,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_40,40,black,Non-Fiber,Black,0.000829,0.000436,0.000418645,0.696346503,0.000532879,1000,0.001785788,0.02568385,999,0.001178181,0.016945022,1000,0.001785788,0.02568385
768,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_50,50,green,Non-Fiber,Green,0.001094,0.000732,0.00055247,0.617368545,0.000761984,1010,0.006480456,0.093204252,751,-0.022712866,-0.326664616,1270,0.04215394,0.606273126
769,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_51,51,blue,Non-Fiber,Blue,0.000547,0.000426,0.000276235,0.572242674,0.000400767,1010,0.003703258,0.053261588,751,-0.010566536,-0.151971725,1270,0.024088877,0.346454897
770,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_54,54,pink,Non-Fiber,Red,0.000888,0.000518,0.00044844,0.661200207,0.000590857,1010,0.005509447,0.079238845,751,-0.017354924,-0.249604755,1270,0.035837738,0.515431233
771,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_56,56,black,Non-Fiber,Black,0.000782,0.000685,0.00039491,0.53957208,0.000595843,1000,0.001675586,0.024098879,999,0.001105474,0.015899331,1000,0.001675586,0.024098879
772,PP,fragment,poly(propylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_58,58,blue,Non-Fiber,Blue,0.001102,0.000796,0.00055651,0.594190415,0.000787389,1000,0.002218903,0.031913061,999,0.00146393,0.021054768,1000,0.002218903,0.031913061
773,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_61,61,black,Non-Fiber,Black,0.001333,0.000549,0.000281165,0.328669959,0.000590366,1010,0.003619723,0.052060157,751,-0.015898692,-0.228660712,1270,0.0235455,0.338639851
774,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_63,63,green,Non-Fiber,Green,8.00E-04,0.000559,0.000404,0.604130091,0.00056532,1010,0.005037744,0.072454648,751,-0.01623758,-0.233534711,1270,0.032769416,0.471301528
775,polystyrene,foam,polystyrene,foam,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_64,64,white,Non-Fiber,White,0.001196,0.000481,0.00024648,0.324970215,0.000521458,31,-0.037131558,-0.534039429,18.6,-0.037450732,-0.538629905,43.4,-0.036810824,-0.529426509
776,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_66,66,green,Non-Fiber,Green,0.002693,0.00147,0.001359965,0.683519466,0.001752644,1010,0.013413061,0.192911466,751,-0.051138171,-0.735487572,1270,0.087249006,1.254846592
777,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_5,5,blue,Non-Fiber,Blue,0.00084,0.000621,0.0004242,0.587334106,0.000604849,1010,0.005228429,0.075197143,751,-0.01747162,-0.25128312,1270,0.034009777,0.489140854
778,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_12,12,blue,Non-Fiber,Blue,0.000683,0.000532,0.000344915,0.572197444,0.000500436,1010,0.004423116,0.063614852,751,-0.013938285,-0.200465426,1270,0.028771398,0.413800602
779,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_36,36,white,Non-Fiber,White,0.001659,0.00064,0.000328295,0.318603901,0.000703769,1010,0.004089,0.058809472,751,-0.01925168,-0.276884586,1270,0.026598046,0.382542665
780,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_B_67,67,green,Non-Fiber,Green,0.001121,0.000531,0.000271105,0.351388432,0.000544435,1010,0.003531437,0.050790402,751,-0.01456653,-0.209501077,1270,0.022971222,0.330380377
781,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_3,3,green,Non-Fiber,Green,0.000928,0.000564,0.00046864,0.647777433,0.000625973,1010,0.005699309,0.081969509,751,-0.018467292,-0.265603231,1270,0.037072748,0.533193601
782,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_22,22,green,Non-Fiber,Green,0.001581,0.000389,0.000202405,0.258095541,0.000499307,1300,0.01896619,0.272778563,1280,0.018202263,0.261791497,1320,0.019710128,0.283478153
783,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_39,39,black,Non-Fiber,Black,0.001087,0.00092,0.000548935,0.548924022,0.000818803,1010,0.006396954,0.092003288,751,-0.024018805,-0.345447097,1270,0.041610774,0.598461125
784,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_69,69,yellow,Non-Fiber,Yellow,0.002176,0.001559,0.00109888,0.596619943,0.001550548,1010,0.011208024,0.161197832,751,-0.044620571,-0.641749099,1270,0.072905727,1.048556389
785,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_77,77,gray,Non-Fiber,Black,0.000616,0.000527,0.00031108,0.545979613,0.00046568,1010,0.004059742,0.058388667,751,-0.012683032,-0.182411929,1270,0.026407726,0.379805421
786,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_C_79,79,pink,Non-Fiber,Red,0.000615,0.000395,0.000310575,0.630130336,0.000422551,1010,0.0040934,0.058872754,751,-0.011473489,-0.165015846,1270,0.026626667,0.382954296
787,polystyrene,fragment,POLYSTYRENE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_10,10,white,Non-Fiber,White,0.000524,0.000319,0.00026462,0.647234532,0.000353656,1050,0.008695966,0.125068507,1050,0.008695966,0.125068507,1050,0.008695966,0.125068507
788,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_11,11,gray,Non-Fiber,Black,0.000819,0.000372,0.000190095,0.344395345,0.0003869,1010,0.002654826,0.038182659,751,-0.009550047,-0.137352209,1270,0.017269057,0.248369787
789,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_12,12,black,Non-Fiber,Black,0.000425,0.000313,0.000214625,0.588455565,0.000305636,1300,0.020999529,0.302022784,1280,0.020153703,0.289857809,1320,0.021823224,0.313869462
790,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_20,20,black,Non-Fiber,Black,0.001437,0.000383,0.000198685,0.267816487,0.000478197,1010,0.002704645,0.038899171,751,-0.012232373,-0.175930395,1270,0.017593117,0.25303054
791,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_31,31,green,Non-Fiber,Green,0.001335,0.00074,0.000674175,0.678291151,0.000873297,1010,0.007647183,0.109984543,751,-0.026666668,-0.383529615,1270,0.049743244,0.715425227
792,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_51,51,orange,Non-Fiber,Yellow,0.001307,0.000437,0.000225035,0.297763566,0.000504664,1010,0.003009173,0.043279007,751,-0.013146071,-0.189071524,1270,0.019574007,0.281520409
793,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_55,55,green,Non-Fiber,Green,0.00098,0.000666,0.0004949,0.61258633,0.000686129,1010,0.005931266,0.085305607,751,-0.020254085,-0.291301533,1270,0.038581582,0.554894186
794,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_D_61,61,gray,Non-Fiber,Black,0.000812,0.000323,0.00016556,0.323277994,0.000351483,1010,0.002366964,0.034042533,751,-0.008373143,-0.120425556,1270,0.015396582,0.221439182
795,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_E_2,2,black,Non-Fiber,Black,0.000917,0.000517,0.000463085,0.672559597,0.000603263,1380,0.045133139,0.649121045,1360,0.043700124,0.6285109,1410,0.047227598,0.679244298
796,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_E_9,9,pink,Non-Fiber,Red,0.001478,0.001095,0.00074639,0.586707359,0.001065005,1010,0.008215924,0.118164371,751,-0.031570554,-0.454059063,1270,0.053442775,0.768633207
