Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_48,48,yellow,fragment,Non-Fiber,Yellows,0,0,0,0.182,0.87,0.331,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_49,49,clear,fragment,Non-Fiber,Transparent,0,0,0,0.324,0.988,0.571,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_50,50,green,fragment,Non-Fiber,Greens,0,0,0,0.771,1.675,1.075,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_51,51,black,TW,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents.",0,0.173,0.73,0.567,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_52,52,black,fragment,Non-Fiber,Blacks,0,0,0,0.058,0.431,0.287,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_56,56,gray,fragment,Non-Fiber,Blacks,0,0,0,0.23,0.781,0.554,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_57,57,black,fragment,Non-Fiber,Blacks,0,0,0,0.126,0.654,0.465,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_58,58,white,foam,Non-Fiber,Whites,0,"has holes within the particle, could make dents.",0,0.646,1.103,0.82,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_59,59,blue,fragment,Non-Fiber,Blues,0,0,0,0.163,0.557,0.373,0
SDC,1,SF-3,SDC-SF-3-N-1,SDC-SF-3,SDC-SF-3-N-1_S0-0_B_60,60,blue,fragment,Non-Fiber,Blues,0,0,0,0.089,0.906,0.262,0
