Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_23,23,black,fragment,Non-Fiber,Blacks,0,0,done,0.000148,0.969,0.418,1.703
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_57,57,gray,fragment,Non-Fiber,Blacks,0,too thick to be a fiber,done,0.000183,0.969,0.531,1.536
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_F_8,8,black,fragment,Non-Fiber,Blacks,0,0,done,0.183,0.969,0.438,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_D_38,38,gray,film,Non-Fiber,Blacks,0,0,0,0.077,0.967,0.274,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_D_72,72,white,fragment,Non-Fiber,Whites,0,0,0,0.437,0.965,0.688,7.86
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_B_66,66,gray,fragment,Non-Fiber,Blacks,0,0,0,0.303,0.965,0.649,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_44,44,gray,fragment,Non-Fiber,Blacks,0,0,done,0.271,0.964,0.428,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_G_31,31,blue,fragment,Non-Fiber,Blues,0,0,0,0.278,0.964,0.56,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_A_78,78,black,fragment,Non-Fiber,Blacks,0,0,done,0.166,0.963,0.381,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_36,36,blue,fragment,Non-Fiber,Blues,0,0,done,0.313,0.963,0.779,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_14,14,clear,fragment,Non-Fiber,Transparent,0,glitter? hexagonal,done,0.425,0.962,0.68,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_E_6,6,blue,film,Non-Fiber,Blues,0,"thin and semi transparent, can't tell if it breaks easily or not",done,0.33,0.962,0.494,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_A_26,26,black,fragment,Non-Fiber,Blacks,0,0,done,0.44,0.962,0.768,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_E_22,22,white,fragment,Non-Fiber,Whites,0,has a gray-ish coating on the surface,done,0.46,0.962,0.677,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_B_4,4,black,fragment,Non-Fiber,Blacks,0,0,0,0.181,0.961,0.408,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_A_18,18,white,fragment,Non-Fiber,Whites,0,0,done,0.425,0.961,0.746,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_D_50,50,black,fragment,Non-Fiber,Blacks,0,0,0,0.217,0.96,0.588,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_B_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.000126,0.96,0.219,1.119
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_C_43,43,pink,fragment,Non-Fiber,Reds,0,0,0,0.191,0.96,0.429,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_B_58,58,black,fragment,Non-Fiber,Blacks,0,0,0,0.216,0.959,0.45,0
